unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
113,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0031,sentence,11,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"The requirements
of § 164.504(e)(2) through (e)(4) apply to the contract or other arrangement required by §
164.502(e)(1)(ii) between a business associate and a business associate that is a subcontractor in
the same manner as such requirements apply to contracts or other arrangements between a covered
entity and business associate.","(5)
Implementation specifications: Business associate contracts with subcontractors.","(f)
(1)
Standard: Requirements for group health plans.","[PREV] (5)
Implementation specifications: Business associate contracts with subcontractors. [TARGET] The requirements
of § 164.504(e)(2) through (e)(4) apply to the contract or other arrangement required by §
164.502(e)(1)(ii) between a business associate and a business associate that is a subcontractor in
the same manner as such requirements apply to contracts or other arrangements between a covered
entity and business associate. [NEXT] (f)
(1)
Standard: Requirements for group health plans.",HIPAA_removed,HIPAA_removed
114,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0032,sentence,11,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"(f)
(1)
Standard: Requirements for group health plans.","The requirements
of § 164.504(e)(2) through (e)(4) apply to the contract or other arrangement required by §
164.502(e)(1)(ii) between a business associate and a business associate that is a subcontractor in
the same manner as such requirements apply to contracts or other arrangements between a covered
entity and business associate.","(i)
Except as provided under paragraph (f)(1)(ii) or (iii) of this section or as otherwise authorized
under § 164.508, a group health plan, in order to disclose protected health information to the
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(e)(3)(iii)","[PREV] The requirements
of § 164.504(e)(2) through (e)(4) apply to the contract or other arrangement required by §
164.502(e)(1)(ii) between a business associate and a business associate that is a subcontractor in
the same manner as such requirements apply to contracts or other arrangements between a covered
entity and business associate. [TARGET] (f)
(1)
Standard: Requirements for group health plans. [NEXT] (i)
Except as provided under paragraph (f)(1)(ii) or (iii) of this section or as otherwise authorized
under § 164.508, a group health plan, in order to disclose protected health information to the
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(e)(3)(iii)",HIPAA_removed,HIPAA_removed
115,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0033,sentence,11,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"(i)
Except as provided under paragraph (f)(1)(ii) or (iii) of this section or as otherwise authorized
under § 164.508, a group health plan, in order to disclose protected health information to the
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(e)(3)(iii)","(f)
(1)
Standard: Requirements for group health plans.","plan sponsor by a health insurance issuer or HMO with respect to the group health plan, must
ensure that the plan documents restrict uses and disclosures of such information by the plan
sponsor consistent with the requirements of this subpart.","[PREV] (f)
(1)
Standard: Requirements for group health plans. [TARGET] (i)
Except as provided under paragraph (f)(1)(ii) or (iii) of this section or as otherwise authorized
under § 164.508, a group health plan, in order to disclose protected health information to the
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(e)(3)(iii) [NEXT] plan sponsor by a health insurance issuer or HMO with respect to the group health plan, must
ensure that the plan documents restrict uses and disclosures of such information by the plan
sponsor consistent with the requirements of this subpart.",HIPAA_removed,HIPAA_removed
116,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0034,sentence,12,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"plan sponsor by a health insurance issuer or HMO with respect to the group health plan, must
ensure that the plan documents restrict uses and disclosures of such information by the plan
sponsor consistent with the requirements of this subpart.","(i)
Except as provided under paragraph (f)(1)(ii) or (iii) of this section or as otherwise authorized
under § 164.508, a group health plan, in order to disclose protected health information to the
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(e)(3)(iii)","(ii)
Except as prohibited by § 164.502(a)(5)(i), the group health plan, or a health insurance issuer or
HMO with respect to the group health plan, may disclose summary health information to the
plan sponsor, if the plan sponsor requests the summary health information for purposes of:
(A)
Obtaining premium bids from health plans for providing health insurance coverage under
the group health plan; or
(B)
Modifying, amending, or terminating the group health plan.","[PREV] (i)
Except as provided under paragraph (f)(1)(ii) or (iii) of this section or as otherwise authorized
under § 164.508, a group health plan, in order to disclose protected health information to the
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(e)(3)(iii) [TARGET] plan sponsor by a health insurance issuer or HMO with respect to the group health plan, must
ensure that the plan documents restrict uses and disclosures of such information by the plan
sponsor consistent with the requirements of this subpart. [NEXT] (ii)
Except as prohibited by § 164.502(a)(5)(i), the group health plan, or a health insurance issuer or
HMO with respect to the group health plan, may disclose summary health information to the
plan sponsor, if the plan sponsor requests the summary health information for purposes of:
(A)
Obtaining premium bids from health plans for providing health insurance coverage under
the group health plan; or
(B)
Modifying, amending, or terminating the group health plan.",HIPAA_removed,HIPAA_removed
117,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0035,sentence,12,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"(ii)
Except as prohibited by § 164.502(a)(5)(i), the group health plan, or a health insurance issuer or
HMO with respect to the group health plan, may disclose summary health information to the
plan sponsor, if the plan sponsor requests the summary health information for purposes of:
(A)
Obtaining premium bids from health plans for providing health insurance coverage under
the group health plan; or
(B)
Modifying, amending, or terminating the group health plan.","plan sponsor by a health insurance issuer or HMO with respect to the group health plan, must
ensure that the plan documents restrict uses and disclosures of such information by the plan
sponsor consistent with the requirements of this subpart.","(iii) The group health plan, or a health insurance issuer or HMO with respect to the group health
plan, may disclose to the plan sponsor information on whether the individual is participating in
the group health plan, or is enrolled in or has disenrolled from a health insurance issuer or HMO
offered by the plan.","[PREV] plan sponsor by a health insurance issuer or HMO with respect to the group health plan, must
ensure that the plan documents restrict uses and disclosures of such information by the plan
sponsor consistent with the requirements of this subpart. [TARGET] (ii)
Except as prohibited by § 164.502(a)(5)(i), the group health plan, or a health insurance issuer or
HMO with respect to the group health plan, may disclose summary health information to the
plan sponsor, if the plan sponsor requests the summary health information for purposes of:
(A)
Obtaining premium bids from health plans for providing health insurance coverage under
the group health plan; or
(B)
Modifying, amending, or terminating the group health plan. [NEXT] (iii) The group health plan, or a health insurance issuer or HMO with respect to the group health
plan, may disclose to the plan sponsor information on whether the individual is participating in
the group health plan, or is enrolled in or has disenrolled from a health insurance issuer or HMO
offered by the plan.",HIPAA_removed,HIPAA_removed
118,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0036,sentence,12,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"(iii) The group health plan, or a health insurance issuer or HMO with respect to the group health
plan, may disclose to the plan sponsor information on whether the individual is participating in
the group health plan, or is enrolled in or has disenrolled from a health insurance issuer or HMO
offered by the plan.","(ii)
Except as prohibited by § 164.502(a)(5)(i), the group health plan, or a health insurance issuer or
HMO with respect to the group health plan, may disclose summary health information to the
plan sponsor, if the plan sponsor requests the summary health information for purposes of:
(A)
Obtaining premium bids from health plans for providing health insurance coverage under
the group health plan; or
(B)
Modifying, amending, or terminating the group health plan.","(2)
Implementation specifications: Requirements for plan documents.","[PREV] (ii)
Except as prohibited by § 164.502(a)(5)(i), the group health plan, or a health insurance issuer or
HMO with respect to the group health plan, may disclose summary health information to the
plan sponsor, if the plan sponsor requests the summary health information for purposes of:
(A)
Obtaining premium bids from health plans for providing health insurance coverage under
the group health plan; or
(B)
Modifying, amending, or terminating the group health plan. [TARGET] (iii) The group health plan, or a health insurance issuer or HMO with respect to the group health
plan, may disclose to the plan sponsor information on whether the individual is participating in
the group health plan, or is enrolled in or has disenrolled from a health insurance issuer or HMO
offered by the plan. [NEXT] (2)
Implementation specifications: Requirements for plan documents.",HIPAA_removed,HIPAA_removed
119,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0037,sentence,12,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"(2)
Implementation specifications: Requirements for plan documents.","(iii) The group health plan, or a health insurance issuer or HMO with respect to the group health
plan, may disclose to the plan sponsor information on whether the individual is participating in
the group health plan, or is enrolled in or has disenrolled from a health insurance issuer or HMO
offered by the plan.","The plan documents of the group
health plan must be amended to incorporate provisions to:
(i)
Establish the permitted and required uses and disclosures of such information by the plan
sponsor, provided that such permitted and required uses and disclosures may not be
inconsistent with this subpart.","[PREV] (iii) The group health plan, or a health insurance issuer or HMO with respect to the group health
plan, may disclose to the plan sponsor information on whether the individual is participating in
the group health plan, or is enrolled in or has disenrolled from a health insurance issuer or HMO
offered by the plan. [TARGET] (2)
Implementation specifications: Requirements for plan documents. [NEXT] The plan documents of the group
health plan must be amended to incorporate provisions to:
(i)
Establish the permitted and required uses and disclosures of such information by the plan
sponsor, provided that such permitted and required uses and disclosures may not be
inconsistent with this subpart.",HIPAA_removed,HIPAA_removed
120,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0038,sentence,12,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"The plan documents of the group
health plan must be amended to incorporate provisions to:
(i)
Establish the permitted and required uses and disclosures of such information by the plan
sponsor, provided that such permitted and required uses and disclosures may not be
inconsistent with this subpart.","(2)
Implementation specifications: Requirements for plan documents.","(ii)
Provide that the group health plan will disclose protected health information to the plan sponsor
only upon receipt of a certification by the plan sponsor that the plan documents have been
amended to incorporate the following provisions and that the plan sponsor agrees to:
(A)
Not use or further disclose the information other than as permitted or required by the plan
documents or as required by law;
(B)
Ensure that any agents to whom it provides protected health information received from the
group health plan agree to the same restrictions and conditions that apply to the plan
sponsor with respect to such information;
(C)
Not use or disclose the information for employment-related actions and decisions or in
connection with any other benefit or employee benefit plan of the plan sponsor;
(D)
Report to the group health plan any use or disclosure of the information that is
inconsistent with the uses or disclosures provided for of which it becomes aware;
(E)
Make available protected health information in accordance with § 164.524;
(F)
Make available protected health information for amendment and incorporate any
amendments to protected health information in accordance with § 164.526;
(G)
Make available the information required to provide an accounting of disclosures in
accordance with § 164.528;
(H) Make its internal practices, books, and records relating to the use and disclosure of
protected health information received from the group health plan available to the
Secretary for purposes of determining compliance by the group health plan with this
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(f)(1)(ii)","[PREV] (2)
Implementation specifications: Requirements for plan documents. [TARGET] The plan documents of the group
health plan must be amended to incorporate provisions to:
(i)
Establish the permitted and required uses and disclosures of such information by the plan
sponsor, provided that such permitted and required uses and disclosures may not be
inconsistent with this subpart. [NEXT] (ii)
Provide that the group health plan will disclose protected health information to the plan sponsor
only upon receipt of a certification by the plan sponsor that the plan documents have been
amended to incorporate the following provisions and that the plan sponsor agrees to:
(A)
Not use or further disclose the information other than as permitted or required by the plan
documents or as required by law;
(B)
Ensure that any agents to whom it provides protected health information received from the
group health plan agree to the same restrictions and conditions that apply to the plan
sponsor with respect to such information;
(C)
Not use or disclose the information for employment-related actions and decisions or in
connection with any other benefit or employee benefit plan of the plan sponsor;
(D)
Report to the group health plan any use or disclosure of the information that is
inconsistent with the uses or disclosures provided for of which it becomes aware;
(E)
Make available protected health information in accordance with § 164.524;
(F)
Make available protected health information for amendment and incorporate any
amendments to protected health information in accordance with § 164.526;
(G)
Make available the information required to provide an accounting of disclosures in
accordance with § 164.528;
(H) Make its internal practices, books, and records relating to the use and disclosure of
protected health information received from the group health plan available to the
Secretary for purposes of determining compliance by the group health plan with this
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(f)(1)(ii)",HIPAA_removed,HIPAA_removed
121,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0039,sentence,12,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"(ii)
Provide that the group health plan will disclose protected health information to the plan sponsor
only upon receipt of a certification by the plan sponsor that the plan documents have been
amended to incorporate the following provisions and that the plan sponsor agrees to:
(A)
Not use or further disclose the information other than as permitted or required by the plan
documents or as required by law;
(B)
Ensure that any agents to whom it provides protected health information received from the
group health plan agree to the same restrictions and conditions that apply to the plan
sponsor with respect to such information;
(C)
Not use or disclose the information for employment-related actions and decisions or in
connection with any other benefit or employee benefit plan of the plan sponsor;
(D)
Report to the group health plan any use or disclosure of the information that is
inconsistent with the uses or disclosures provided for of which it becomes aware;
(E)
Make available protected health information in accordance with § 164.524;
(F)
Make available protected health information for amendment and incorporate any
amendments to protected health information in accordance with § 164.526;
(G)
Make available the information required to provide an accounting of disclosures in
accordance with § 164.528;
(H) Make its internal practices, books, and records relating to the use and disclosure of
protected health information received from the group health plan available to the
Secretary for purposes of determining compliance by the group health plan with this
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(f)(1)(ii)","The plan documents of the group
health plan must be amended to incorporate provisions to:
(i)
Establish the permitted and required uses and disclosures of such information by the plan
sponsor, provided that such permitted and required uses and disclosures may not be
inconsistent with this subpart.","(I)
If feasible, return or destroy all protected health information received from the group
health plan that the sponsor still maintains in any form and retain no copies of such
information when no longer needed for the purpose for which disclosure was made,
except that, if such return or destruction is not feasible, limit further uses and disclosures
to those purposes that make the return or destruction of the information infeasible; and
(J)
Ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is
established.","[PREV] The plan documents of the group
health plan must be amended to incorporate provisions to:
(i)
Establish the permitted and required uses and disclosures of such information by the plan
sponsor, provided that such permitted and required uses and disclosures may not be
inconsistent with this subpart. [TARGET] (ii)
Provide that the group health plan will disclose protected health information to the plan sponsor
only upon receipt of a certification by the plan sponsor that the plan documents have been
amended to incorporate the following provisions and that the plan sponsor agrees to:
(A)
Not use or further disclose the information other than as permitted or required by the plan
documents or as required by law;
(B)
Ensure that any agents to whom it provides protected health information received from the
group health plan agree to the same restrictions and conditions that apply to the plan
sponsor with respect to such information;
(C)
Not use or disclose the information for employment-related actions and decisions or in
connection with any other benefit or employee benefit plan of the plan sponsor;
(D)
Report to the group health plan any use or disclosure of the information that is
inconsistent with the uses or disclosures provided for of which it becomes aware;
(E)
Make available protected health information in accordance with § 164.524;
(F)
Make available protected health information for amendment and incorporate any
amendments to protected health information in accordance with § 164.526;
(G)
Make available the information required to provide an accounting of disclosures in
accordance with § 164.528;
(H) Make its internal practices, books, and records relating to the use and disclosure of
protected health information received from the group health plan available to the
Secretary for purposes of determining compliance by the group health plan with this
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(f)(1)(ii) [NEXT] (I)
If feasible, return or destroy all protected health information received from the group
health plan that the sponsor still maintains in any form and retain no copies of such
information when no longer needed for the purpose for which disclosure was made,
except that, if such return or destruction is not feasible, limit further uses and disclosures
to those purposes that make the return or destruction of the information infeasible; and
(J)
Ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is
established.",HIPAA_removed,HIPAA_removed
122,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0040,sentence,13,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"(I)
If feasible, return or destroy all protected health information received from the group
health plan that the sponsor still maintains in any form and retain no copies of such
information when no longer needed for the purpose for which disclosure was made,
except that, if such return or destruction is not feasible, limit further uses and disclosures
to those purposes that make the return or destruction of the information infeasible; and
(J)
Ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is
established.","(ii)
Provide that the group health plan will disclose protected health information to the plan sponsor
only upon receipt of a certification by the plan sponsor that the plan documents have been
amended to incorporate the following provisions and that the plan sponsor agrees to:
(A)
Not use or further disclose the information other than as permitted or required by the plan
documents or as required by law;
(B)
Ensure that any agents to whom it provides protected health information received from the
group health plan agree to the same restrictions and conditions that apply to the plan
sponsor with respect to such information;
(C)
Not use or disclose the information for employment-related actions and decisions or in
connection with any other benefit or employee benefit plan of the plan sponsor;
(D)
Report to the group health plan any use or disclosure of the information that is
inconsistent with the uses or disclosures provided for of which it becomes aware;
(E)
Make available protected health information in accordance with § 164.524;
(F)
Make available protected health information for amendment and incorporate any
amendments to protected health information in accordance with § 164.526;
(G)
Make available the information required to provide an accounting of disclosures in
accordance with § 164.528;
(H) Make its internal practices, books, and records relating to the use and disclosure of
protected health information received from the group health plan available to the
Secretary for purposes of determining compliance by the group health plan with this
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(f)(1)(ii)",(iii) Provide for adequate separation between the group health plan and the plan sponsor.,"[PREV] (ii)
Provide that the group health plan will disclose protected health information to the plan sponsor
only upon receipt of a certification by the plan sponsor that the plan documents have been
amended to incorporate the following provisions and that the plan sponsor agrees to:
(A)
Not use or further disclose the information other than as permitted or required by the plan
documents or as required by law;
(B)
Ensure that any agents to whom it provides protected health information received from the
group health plan agree to the same restrictions and conditions that apply to the plan
sponsor with respect to such information;
(C)
Not use or disclose the information for employment-related actions and decisions or in
connection with any other benefit or employee benefit plan of the plan sponsor;
(D)
Report to the group health plan any use or disclosure of the information that is
inconsistent with the uses or disclosures provided for of which it becomes aware;
(E)
Make available protected health information in accordance with § 164.524;
(F)
Make available protected health information for amendment and incorporate any
amendments to protected health information in accordance with § 164.526;
(G)
Make available the information required to provide an accounting of disclosures in
accordance with § 164.528;
(H) Make its internal practices, books, and records relating to the use and disclosure of
protected health information received from the group health plan available to the
Secretary for purposes of determining compliance by the group health plan with this
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.504(f)(1)(ii) [TARGET] (I)
If feasible, return or destroy all protected health information received from the group
health plan that the sponsor still maintains in any form and retain no copies of such
information when no longer needed for the purpose for which disclosure was made,
except that, if such return or destruction is not feasible, limit further uses and disclosures
to those purposes that make the return or destruction of the information infeasible; and
(J)
Ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is
established. [NEXT] (iii) Provide for adequate separation between the group health plan and the plan sponsor.",HIPAA_removed,HIPAA_removed
123,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0041,sentence,13,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,(iii) Provide for adequate separation between the group health plan and the plan sponsor.,"(I)
If feasible, return or destroy all protected health information received from the group
health plan that the sponsor still maintains in any form and retain no copies of such
information when no longer needed for the purpose for which disclosure was made,
except that, if such return or destruction is not feasible, limit further uses and disclosures
to those purposes that make the return or destruction of the information infeasible; and
(J)
Ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is
established.","The plan
documents must:
(A)
Describe those employees or classes of employees or other persons under the control of
the plan sponsor to be given access to the protected health information to be disclosed,
provided that any employee or person who receives protected health information relating
to payment under, health care operations of, or other matters pertaining to the group
health plan in the ordinary course of business must be included in such description;
(B)
Restrict the access to and use by such employees and other persons described in
paragraph (f)(2)(iii)(A) of this section to the plan administration functions that the plan
sponsor performs for the group health plan; and
(C)
Provide an effective mechanism for resolving any issues of noncompliance by persons
described in paragraph (f)(2)(iii)(A) of this section with the plan document provisions
required by this paragraph.","[PREV] (I)
If feasible, return or destroy all protected health information received from the group
health plan that the sponsor still maintains in any form and retain no copies of such
information when no longer needed for the purpose for which disclosure was made,
except that, if such return or destruction is not feasible, limit further uses and disclosures
to those purposes that make the return or destruction of the information infeasible; and
(J)
Ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is
established. [TARGET] (iii) Provide for adequate separation between the group health plan and the plan sponsor. [NEXT] The plan
documents must:
(A)
Describe those employees or classes of employees or other persons under the control of
the plan sponsor to be given access to the protected health information to be disclosed,
provided that any employee or person who receives protected health information relating
to payment under, health care operations of, or other matters pertaining to the group
health plan in the ordinary course of business must be included in such description;
(B)
Restrict the access to and use by such employees and other persons described in
paragraph (f)(2)(iii)(A) of this section to the plan administration functions that the plan
sponsor performs for the group health plan; and
(C)
Provide an effective mechanism for resolving any issues of noncompliance by persons
described in paragraph (f)(2)(iii)(A) of this section with the plan document provisions
required by this paragraph.",HIPAA_removed,HIPAA_removed
124,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0042,sentence,13,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"The plan
documents must:
(A)
Describe those employees or classes of employees or other persons under the control of
the plan sponsor to be given access to the protected health information to be disclosed,
provided that any employee or person who receives protected health information relating
to payment under, health care operations of, or other matters pertaining to the group
health plan in the ordinary course of business must be included in such description;
(B)
Restrict the access to and use by such employees and other persons described in
paragraph (f)(2)(iii)(A) of this section to the plan administration functions that the plan
sponsor performs for the group health plan; and
(C)
Provide an effective mechanism for resolving any issues of noncompliance by persons
described in paragraph (f)(2)(iii)(A) of this section with the plan document provisions
required by this paragraph.",(iii) Provide for adequate separation between the group health plan and the plan sponsor.,"(3)
Implementation specifications: Uses and disclosures.","[PREV] (iii) Provide for adequate separation between the group health plan and the plan sponsor. [TARGET] The plan
documents must:
(A)
Describe those employees or classes of employees or other persons under the control of
the plan sponsor to be given access to the protected health information to be disclosed,
provided that any employee or person who receives protected health information relating
to payment under, health care operations of, or other matters pertaining to the group
health plan in the ordinary course of business must be included in such description;
(B)
Restrict the access to and use by such employees and other persons described in
paragraph (f)(2)(iii)(A) of this section to the plan administration functions that the plan
sponsor performs for the group health plan; and
(C)
Provide an effective mechanism for resolving any issues of noncompliance by persons
described in paragraph (f)(2)(iii)(A) of this section with the plan document provisions
required by this paragraph. [NEXT] (3)
Implementation specifications: Uses and disclosures.",HIPAA_removed,HIPAA_removed
125,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0043,sentence,13,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"(3)
Implementation specifications: Uses and disclosures.","The plan
documents must:
(A)
Describe those employees or classes of employees or other persons under the control of
the plan sponsor to be given access to the protected health information to be disclosed,
provided that any employee or person who receives protected health information relating
to payment under, health care operations of, or other matters pertaining to the group
health plan in the ordinary course of business must be included in such description;
(B)
Restrict the access to and use by such employees and other persons described in
paragraph (f)(2)(iii)(A) of this section to the plan administration functions that the plan
sponsor performs for the group health plan; and
(C)
Provide an effective mechanism for resolving any issues of noncompliance by persons
described in paragraph (f)(2)(iii)(A) of this section with the plan document provisions
required by this paragraph.","A group health plan may:
(i)
Disclose protected health information to a plan sponsor to carry out plan administration
functions that the plan sponsor performs only consistent with the provisions of paragraph (f)(2)
of this section;
(ii)
Not permit a health insurance issuer or HMO with respect to the group health plan to disclose
protected health information to the plan sponsor except as permitted by this paragraph;
(iii) Not disclose and may not permit a health insurance issuer or HMO to disclose protected health
information to a plan sponsor as otherwise permitted by this paragraph unless a statement
required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice; and
(iv) Not disclose protected health information to the plan sponsor for the purpose of employmentrelated actions or decisions or in connection with any other benefit or employee benefit plan of
the plan sponsor.","[PREV] The plan
documents must:
(A)
Describe those employees or classes of employees or other persons under the control of
the plan sponsor to be given access to the protected health information to be disclosed,
provided that any employee or person who receives protected health information relating
to payment under, health care operations of, or other matters pertaining to the group
health plan in the ordinary course of business must be included in such description;
(B)
Restrict the access to and use by such employees and other persons described in
paragraph (f)(2)(iii)(A) of this section to the plan administration functions that the plan
sponsor performs for the group health plan; and
(C)
Provide an effective mechanism for resolving any issues of noncompliance by persons
described in paragraph (f)(2)(iii)(A) of this section with the plan document provisions
required by this paragraph. [TARGET] (3)
Implementation specifications: Uses and disclosures. [NEXT] A group health plan may:
(i)
Disclose protected health information to a plan sponsor to carry out plan administration
functions that the plan sponsor performs only consistent with the provisions of paragraph (f)(2)
of this section;
(ii)
Not permit a health insurance issuer or HMO with respect to the group health plan to disclose
protected health information to the plan sponsor except as permitted by this paragraph;
(iii) Not disclose and may not permit a health insurance issuer or HMO to disclose protected health
information to a plan sponsor as otherwise permitted by this paragraph unless a statement
required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice; and
(iv) Not disclose protected health information to the plan sponsor for the purpose of employmentrelated actions or decisions or in connection with any other benefit or employee benefit plan of
the plan sponsor.",HIPAA_removed,HIPAA_removed
126,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-504-uses-and-disclosures-organizational-requirements/sent_0044,sentence,13,§ 164.504 Uses and disclosures: Organizational requirements.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.504 Uses and disclosures: Organizational requirements.,"A group health plan may:
(i)
Disclose protected health information to a plan sponsor to carry out plan administration
functions that the plan sponsor performs only consistent with the provisions of paragraph (f)(2)
of this section;
(ii)
Not permit a health insurance issuer or HMO with respect to the group health plan to disclose
protected health information to the plan sponsor except as permitted by this paragraph;
(iii) Not disclose and may not permit a health insurance issuer or HMO to disclose protected health
information to a plan sponsor as otherwise permitted by this paragraph unless a statement
required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice; and
(iv) Not disclose protected health information to the plan sponsor for the purpose of employmentrelated actions or decisions or in connection with any other benefit or employee benefit plan of
the plan sponsor.","(3)
Implementation specifications: Uses and disclosures.","(g)
Standard: Requirements for a covered entity with multiple covered functions.","[PREV] (3)
Implementation specifications: Uses and disclosures. [TARGET] A group health plan may:
(i)
Disclose protected health information to a plan sponsor to carry out plan administration
functions that the plan sponsor performs only consistent with the provisions of paragraph (f)(2)
of this section;
(ii)
Not permit a health insurance issuer or HMO with respect to the group health plan to disclose
protected health information to the plan sponsor except as permitted by this paragraph;
(iii) Not disclose and may not permit a health insurance issuer or HMO to disclose protected health
information to a plan sponsor as otherwise permitted by this paragraph unless a statement
required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice; and
(iv) Not disclose protected health information to the plan sponsor for the purpose of employmentrelated actions or decisions or in connection with any other benefit or employee benefit plan of
the plan sponsor. [NEXT] (g)
Standard: Requirements for a covered entity with multiple covered functions.",HIPAA_removed,HIPAA_removed
