unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
177,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Microsoft Responsible AI Standard v2
16
Goal F2: Allocation of resources and opportunities
Microsoft AI systems that allocate resources or opportunities in essential domains are designed to do so in a manner
that minimizes disparities in outcomes for identified demographic groups, including marginalized groups.",,"Applies to: AI systems that generate outputs that directly affect the allocation of resources or opportunities relating
to finance, education, employment, healthcare, housing, insurance, or social welfare.","[TARGET] Microsoft Responsible AI Standard v2
16
Goal F2: Allocation of resources and opportunities
Microsoft AI systems that allocate resources or opportunities in essential domains are designed to do so in a manner
that minimizes disparities in outcomes for identified demographic groups, including marginalized groups. [NEXT] Applies to: AI systems that generate outputs that directly affect the allocation of resources or opportunities relating
to finance, education, employment, healthcare, housing, insurance, or social welfare.",Microsoft,Microsoft
178,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Applies to: AI systems that generate outputs that directly affect the allocation of resources or opportunities relating
to finance, education, employment, healthcare, housing, insurance, or social welfare.","Microsoft Responsible AI Standard v2
16
Goal F2: Allocation of resources and opportunities
Microsoft AI systems that allocate resources or opportunities in essential domains are designed to do so in a manner
that minimizes disparities in outcomes for identified demographic groups, including marginalized groups.","Requirements
F2.1 Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being
differentially impacted by the system based on intended uses and geographic areas where the system will be
deployed.","[PREV] Microsoft Responsible AI Standard v2
16
Goal F2: Allocation of resources and opportunities
Microsoft AI systems that allocate resources or opportunities in essential domains are designed to do so in a manner
that minimizes disparities in outcomes for identified demographic groups, including marginalized groups. [TARGET] Applies to: AI systems that generate outputs that directly affect the allocation of resources or opportunities relating
to finance, education, employment, healthcare, housing, insurance, or social welfare. [NEXT] Requirements
F2.1 Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being
differentially impacted by the system based on intended uses and geographic areas where the system will be
deployed.",Microsoft,Microsoft
179,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Requirements
F2.1 Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being
differentially impacted by the system based on intended uses and geographic areas where the system will be
deployed.","Applies to: AI systems that generate outputs that directly affect the allocation of resources or opportunities relating
to finance, education, employment, healthcare, housing, insurance, or social welfare.","Include:
1) groups defined by a single factor, and
2) groups defined by a combination of factors.","[PREV] Applies to: AI systems that generate outputs that directly affect the allocation of resources or opportunities relating
to finance, education, employment, healthcare, housing, insurance, or social welfare. [TARGET] Requirements
F2.1 Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being
differentially impacted by the system based on intended uses and geographic areas where the system will be
deployed. [NEXT] Include:
1) groups defined by a single factor, and
2) groups defined by a combination of factors.",Microsoft,Microsoft
180,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Include:
1) groups defined by a single factor, and
2) groups defined by a combination of factors.","Requirements
F2.1 Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being
differentially impacted by the system based on intended uses and geographic areas where the system will be
deployed.",Document the prioritized identified demographic groups using the Impact Assessment template.,"[PREV] Requirements
F2.1 Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being
differentially impacted by the system based on intended uses and geographic areas where the system will be
deployed. [TARGET] Include:
1) groups defined by a single factor, and
2) groups defined by a combination of factors. [NEXT] Document the prioritized identified demographic groups using the Impact Assessment template.",Microsoft,Microsoft
181,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Document the prioritized identified demographic groups using the Impact Assessment template.,"Include:
1) groups defined by a single factor, and
2) groups defined by a combination of factors.",Tags: Impact Assessment.,"[PREV] Include:
1) groups defined by a single factor, and
2) groups defined by a combination of factors. [TARGET] Document the prioritized identified demographic groups using the Impact Assessment template. [NEXT] Tags: Impact Assessment.",Microsoft,Microsoft
182,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Tags: Impact Assessment.,Document the prioritized identified demographic groups using the Impact Assessment template.,"F2.2 Evaluate all data sets to assess inclusiveness of identified demographic groups and collect data to close any
gaps.","[PREV] Document the prioritized identified demographic groups using the Impact Assessment template. [TARGET] Tags: Impact Assessment. [NEXT] F2.2 Evaluate all data sets to assess inclusiveness of identified demographic groups and collect data to close any
gaps.",Microsoft,Microsoft
183,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"F2.2 Evaluate all data sets to assess inclusiveness of identified demographic groups and collect data to close any
gaps.",Tags: Impact Assessment.,Document this process and its results.,"[PREV] Tags: Impact Assessment. [TARGET] F2.2 Evaluate all data sets to assess inclusiveness of identified demographic groups and collect data to close any
gaps. [NEXT] Document this process and its results.",Microsoft,Microsoft
184,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0008,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Document this process and its results.,"F2.2 Evaluate all data sets to assess inclusiveness of identified demographic groups and collect data to close any
gaps.",F2.3 Define and document the evaluation that you will perform to support this Goal.,"[PREV] F2.2 Evaluate all data sets to assess inclusiveness of identified demographic groups and collect data to close any
gaps. [TARGET] Document this process and its results. [NEXT] F2.3 Define and document the evaluation that you will perform to support this Goal.",Microsoft,Microsoft
185,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0009,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,F2.3 Define and document the evaluation that you will perform to support this Goal.,Document this process and its results.,"Include:
1) any system components to be evaluated, in addition to the whole system,
2) the metrics to be used to evaluate the system components and the whole system, and
3) the data set to be used for this evaluation.","[PREV] Document this process and its results. [TARGET] F2.3 Define and document the evaluation that you will perform to support this Goal. [NEXT] Include:
1) any system components to be evaluated, in addition to the whole system,
2) the metrics to be used to evaluate the system components and the whole system, and
3) the data set to be used for this evaluation.",Microsoft,Microsoft
186,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0010,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Include:
1) any system components to be evaluated, in addition to the whole system,
2) the metrics to be used to evaluate the system components and the whole system, and
3) the data set to be used for this evaluation.",F2.3 Define and document the evaluation that you will perform to support this Goal.,Tags: Ongoing Evaluation Checkpoint.,"[PREV] F2.3 Define and document the evaluation that you will perform to support this Goal. [TARGET] Include:
1) any system components to be evaluated, in addition to the whole system,
2) the metrics to be used to evaluate the system components and the whole system, and
3) the data set to be used for this evaluation. [NEXT] Tags: Ongoing Evaluation Checkpoint.",Microsoft,Microsoft
187,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0011,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Tags: Ongoing Evaluation Checkpoint.,"Include:
1) any system components to be evaluated, in addition to the whole system,
2) the metrics to be used to evaluate the system components and the whole system, and
3) the data set to be used for this evaluation.","F2.4 Define and document Responsible Release Criteria to achieve this Goal, as follows:
For each metric, document the target maximum difference (absolute or relative) between the rates at which
resources and opportunities are allocated to groups.","[PREV] Include:
1) any system components to be evaluated, in addition to the whole system,
2) the metrics to be used to evaluate the system components and the whole system, and
3) the data set to be used for this evaluation. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] F2.4 Define and document Responsible Release Criteria to achieve this Goal, as follows:
For each metric, document the target maximum difference (absolute or relative) between the rates at which
resources and opportunities are allocated to groups.",Microsoft,Microsoft
188,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0012,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"F2.4 Define and document Responsible Release Criteria to achieve this Goal, as follows:
For each metric, document the target maximum difference (absolute or relative) between the rates at which
resources and opportunities are allocated to groups.",Tags: Ongoing Evaluation Checkpoint.,Tags: Ongoing Evaluation Checkpoint.,"[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] F2.4 Define and document Responsible Release Criteria to achieve this Goal, as follows:
For each metric, document the target maximum difference (absolute or relative) between the rates at which
resources and opportunities are allocated to groups. [NEXT] Tags: Ongoing Evaluation Checkpoint.",Microsoft,Microsoft
189,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0013,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Tags: Ongoing Evaluation Checkpoint.,"F2.4 Define and document Responsible Release Criteria to achieve this Goal, as follows:
For each metric, document the target maximum difference (absolute or relative) between the rates at which
resources and opportunities are allocated to groups.",F2.5 Evaluate the system according to the defined Responsible Release Criteria.,"[PREV] F2.4 Define and document Responsible Release Criteria to achieve this Goal, as follows:
For each metric, document the target maximum difference (absolute or relative) between the rates at which
resources and opportunities are allocated to groups. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] F2.5 Evaluate the system according to the defined Responsible Release Criteria.",Microsoft,Microsoft
190,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0014,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,F2.5 Evaluate the system according to the defined Responsible Release Criteria.,Tags: Ongoing Evaluation Checkpoint.,Tags: Ongoing Evaluation Checkpoint.,[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] F2.5 Evaluate the system according to the defined Responsible Release Criteria. [NEXT] Tags: Ongoing Evaluation Checkpoint.,Microsoft,Microsoft
191,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0015,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Tags: Ongoing Evaluation Checkpoint.,F2.5 Evaluate the system according to the defined Responsible Release Criteria.,"F2.6 Reassess the system design, including the choice of training data, features, objective function, and training
algorithm, to pursue the goal of minimizing differences between the rates at which resources and opportunities
are allocated to identified demographic groups, paying particular attention to those that exceed the target
maximum difference, while recognizing that doing so may appear to affect system performance and it is seldom
clear how to make such trade-offs.","[PREV] F2.5 Evaluate the system according to the defined Responsible Release Criteria. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] F2.6 Reassess the system design, including the choice of training data, features, objective function, and training
algorithm, to pursue the goal of minimizing differences between the rates at which resources and opportunities
are allocated to identified demographic groups, paying particular attention to those that exceed the target
maximum difference, while recognizing that doing so may appear to affect system performance and it is seldom
clear how to make such trade-offs.",Microsoft,Microsoft
192,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0016,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"F2.6 Reassess the system design, including the choice of training data, features, objective function, and training
algorithm, to pursue the goal of minimizing differences between the rates at which resources and opportunities
are allocated to identified demographic groups, paying particular attention to those that exceed the target
maximum difference, while recognizing that doing so may appear to affect system performance and it is seldom
clear how to make such trade-offs.",Tags: Ongoing Evaluation Checkpoint.,"Consult with your attorney to determine your approach to this, including how you will identify and document
trade-offs.","[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] F2.6 Reassess the system design, including the choice of training data, features, objective function, and training
algorithm, to pursue the goal of minimizing differences between the rates at which resources and opportunities
are allocated to identified demographic groups, paying particular attention to those that exceed the target
maximum difference, while recognizing that doing so may appear to affect system performance and it is seldom
clear how to make such trade-offs. [NEXT] Consult with your attorney to determine your approach to this, including how you will identify and document
trade-offs.",Microsoft,Microsoft
193,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0017,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Consult with your attorney to determine your approach to this, including how you will identify and document
trade-offs.","F2.6 Reassess the system design, including the choice of training data, features, objective function, and training
algorithm, to pursue the goal of minimizing differences between the rates at which resources and opportunities
are allocated to identified demographic groups, paying particular attention to those that exceed the target
maximum difference, while recognizing that doing so may appear to affect system performance and it is seldom
clear how to make such trade-offs.",Tags: Ongoing Evaluation Checkpoint.,"[PREV] F2.6 Reassess the system design, including the choice of training data, features, objective function, and training
algorithm, to pursue the goal of minimizing differences between the rates at which resources and opportunities
are allocated to identified demographic groups, paying particular attention to those that exceed the target
maximum difference, while recognizing that doing so may appear to affect system performance and it is seldom
clear how to make such trade-offs. [TARGET] Consult with your attorney to determine your approach to this, including how you will identify and document
trade-offs. [NEXT] Tags: Ongoing Evaluation Checkpoint.",Microsoft,Microsoft
194,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0018,sentence,16,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Tags: Ongoing Evaluation Checkpoint.,"Consult with your attorney to determine your approach to this, including how you will identify and document
trade-offs.","Microsoft Responsible AI Standard v2
17
F2.7 Identify and document any justifiable factors that account for any remaining differences between the rates at
which resources and opportunities are allocated to identified demographic groups.","[PREV] Consult with your attorney to determine your approach to this, including how you will identify and document
trade-offs. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] Microsoft Responsible AI Standard v2
17
F2.7 Identify and document any justifiable factors that account for any remaining differences between the rates at
which resources and opportunities are allocated to identified demographic groups.",Microsoft,Microsoft
195,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0019,sentence,17,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Microsoft Responsible AI Standard v2
17
F2.7 Identify and document any justifiable factors that account for any remaining differences between the rates at
which resources and opportunities are allocated to identified demographic groups.",Tags: Ongoing Evaluation Checkpoint.,Tags: Ongoing Evaluation Checkpoint.,"[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] Microsoft Responsible AI Standard v2
17
F2.7 Identify and document any justifiable factors that account for any remaining differences between the rates at
which resources and opportunities are allocated to identified demographic groups. [NEXT] Tags: Ongoing Evaluation Checkpoint.",Microsoft,Microsoft
196,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0020,sentence,17,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Tags: Ongoing Evaluation Checkpoint.,"Microsoft Responsible AI Standard v2
17
F2.7 Identify and document any justifiable factors that account for any remaining differences between the rates at
which resources and opportunities are allocated to identified demographic groups.","F2.8 Document the pre-release results for the evaluation described by requirements F2.4, F2.5, and F2.6.","[PREV] Microsoft Responsible AI Standard v2
17
F2.7 Identify and document any justifiable factors that account for any remaining differences between the rates at
which resources and opportunities are allocated to identified demographic groups. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] F2.8 Document the pre-release results for the evaluation described by requirements F2.4, F2.5, and F2.6.",Microsoft,Microsoft
197,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0021,sentence,17,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"F2.8 Document the pre-release results for the evaluation described by requirements F2.4, F2.5, and F2.6.",Tags: Ongoing Evaluation Checkpoint.,Determine and document how often ongoing evaluation should be conducted to continue supporting this goal.,"[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] F2.8 Document the pre-release results for the evaluation described by requirements F2.4, F2.5, and F2.6. [NEXT] Determine and document how often ongoing evaluation should be conducted to continue supporting this goal.",Microsoft,Microsoft
198,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0022,sentence,17,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Determine and document how often ongoing evaluation should be conducted to continue supporting this goal.,"F2.8 Document the pre-release results for the evaluation described by requirements F2.4, F2.5, and F2.6.",Tags: Ongoing Evaluation Checkpoint.,"[PREV] F2.8 Document the pre-release results for the evaluation described by requirements F2.4, F2.5, and F2.6. [TARGET] Determine and document how often ongoing evaluation should be conducted to continue supporting this goal. [NEXT] Tags: Ongoing Evaluation Checkpoint.",Microsoft,Microsoft
199,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0023,sentence,17,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Tags: Ongoing Evaluation Checkpoint.,Determine and document how often ongoing evaluation should be conducted to continue supporting this goal.,"F2.9 Publish information for customers about:
1) any remaining differences between the rates at which resources and opportunities are allocated to
identified demographic groups, and
2) any justifiable factors that account for these differences.","[PREV] Determine and document how often ongoing evaluation should be conducted to continue supporting this goal. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] F2.9 Publish information for customers about:
1) any remaining differences between the rates at which resources and opportunities are allocated to
identified demographic groups, and
2) any justifiable factors that account for these differences.",Microsoft,Microsoft
200,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0024,sentence,17,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"F2.9 Publish information for customers about:
1) any remaining differences between the rates at which resources and opportunities are allocated to
identified demographic groups, and
2) any justifiable factors that account for these differences.",Tags: Ongoing Evaluation Checkpoint.,"When the system is a platform service made
available to external customers or partners, include this information in the required Transparency Note.","[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] F2.9 Publish information for customers about:
1) any remaining differences between the rates at which resources and opportunities are allocated to
identified demographic groups, and
2) any justifiable factors that account for these differences. [NEXT] When the system is a platform service made
available to external customers or partners, include this information in the required Transparency Note.",Microsoft,Microsoft
201,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0025,sentence,17,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"When the system is a platform service made
available to external customers or partners, include this information in the required Transparency Note.","F2.9 Publish information for customers about:
1) any remaining differences between the rates at which resources and opportunities are allocated to
identified demographic groups, and
2) any justifiable factors that account for these differences.",Tags: Transparency Note.,"[PREV] F2.9 Publish information for customers about:
1) any remaining differences between the rates at which resources and opportunities are allocated to
identified demographic groups, and
2) any justifiable factors that account for these differences. [TARGET] When the system is a platform service made
available to external customers or partners, include this information in the required Transparency Note. [NEXT] Tags: Transparency Note.",Microsoft,Microsoft
202,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0026,sentence,17,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Tags: Transparency Note.,"When the system is a platform service made
available to external customers or partners, include this information in the required Transparency Note.","Microsoft Responsible AI Standard v2
18
Tools and practices
Recommendation F2.1.1 For North America, use Best Practices for Age, Gender Identity, and Ancestry to help
identify demographic groups and methods for collecting demographic information.","[PREV] When the system is a platform service made
available to external customers or partners, include this information in the required Transparency Note. [TARGET] Tags: Transparency Note. [NEXT] Microsoft Responsible AI Standard v2
18
Tools and practices
Recommendation F2.1.1 For North America, use Best Practices for Age, Gender Identity, and Ancestry to help
identify demographic groups and methods for collecting demographic information.",Microsoft,Microsoft
203,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0027,sentence,18,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Microsoft Responsible AI Standard v2
18
Tools and practices
Recommendation F2.1.1 For North America, use Best Practices for Age, Gender Identity, and Ancestry to help
identify demographic groups and methods for collecting demographic information.",Tags: Transparency Note.,"Recommendation F2.1.2 Work with user researchers to understand variations in demographic groups across
intended uses and geographic areas.","[PREV] Tags: Transparency Note. [TARGET] Microsoft Responsible AI Standard v2
18
Tools and practices
Recommendation F2.1.1 For North America, use Best Practices for Age, Gender Identity, and Ancestry to help
identify demographic groups and methods for collecting demographic information. [NEXT] Recommendation F2.1.2 Work with user researchers to understand variations in demographic groups across
intended uses and geographic areas.",Microsoft,Microsoft
204,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0028,sentence,18,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Recommendation F2.1.2 Work with user researchers to understand variations in demographic groups across
intended uses and geographic areas.","Microsoft Responsible AI Standard v2
18
Tools and practices
Recommendation F2.1.1 For North America, use Best Practices for Age, Gender Identity, and Ancestry to help
identify demographic groups and methods for collecting demographic information.","Recommendation F2.1.3 Work with domain-specific subject matter experts to understand the facts that impact
performance of your system and how they vary across identified demographic groups in this domain.","[PREV] Microsoft Responsible AI Standard v2
18
Tools and practices
Recommendation F2.1.1 For North America, use Best Practices for Age, Gender Identity, and Ancestry to help
identify demographic groups and methods for collecting demographic information. [TARGET] Recommendation F2.1.2 Work with user researchers to understand variations in demographic groups across
intended uses and geographic areas. [NEXT] Recommendation F2.1.3 Work with domain-specific subject matter experts to understand the facts that impact
performance of your system and how they vary across identified demographic groups in this domain.",Microsoft,Microsoft
205,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0029,sentence,18,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Recommendation F2.1.3 Work with domain-specific subject matter experts to understand the facts that impact
performance of your system and how they vary across identified demographic groups in this domain.","Recommendation F2.1.2 Work with user researchers to understand variations in demographic groups across
intended uses and geographic areas.","Recommendation F2.1.4 Work with members of identified demographic groups to understand risks of and
impacts associated with differences between the rates at which resources and opportunities are allocated.","[PREV] Recommendation F2.1.2 Work with user researchers to understand variations in demographic groups across
intended uses and geographic areas. [TARGET] Recommendation F2.1.3 Work with domain-specific subject matter experts to understand the facts that impact
performance of your system and how they vary across identified demographic groups in this domain. [NEXT] Recommendation F2.1.4 Work with members of identified demographic groups to understand risks of and
impacts associated with differences between the rates at which resources and opportunities are allocated.",Microsoft,Microsoft
206,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0030,sentence,18,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Recommendation F2.1.4 Work with members of identified demographic groups to understand risks of and
impacts associated with differences between the rates at which resources and opportunities are allocated.","Recommendation F2.1.3 Work with domain-specific subject matter experts to understand the facts that impact
performance of your system and how they vary across identified demographic groups in this domain.","Recommendation F2.2.1 Use Analysis Platform to understand the representation of identified demographic
groups, respecting privacy requirements for using sensitive data.","[PREV] Recommendation F2.1.3 Work with domain-specific subject matter experts to understand the facts that impact
performance of your system and how they vary across identified demographic groups in this domain. [TARGET] Recommendation F2.1.4 Work with members of identified demographic groups to understand risks of and
impacts associated with differences between the rates at which resources and opportunities are allocated. [NEXT] Recommendation F2.2.1 Use Analysis Platform to understand the representation of identified demographic
groups, respecting privacy requirements for using sensitive data.",Microsoft,Microsoft
207,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0031,sentence,18,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Recommendation F2.2.1 Use Analysis Platform to understand the representation of identified demographic
groups, respecting privacy requirements for using sensitive data.","Recommendation F2.1.4 Work with members of identified demographic groups to understand risks of and
impacts associated with differences between the rates at which resources and opportunities are allocated.",Recommendation F2.2.2 Document the representation of identified demographic groups in a Datasheet.,"[PREV] Recommendation F2.1.4 Work with members of identified demographic groups to understand risks of and
impacts associated with differences between the rates at which resources and opportunities are allocated. [TARGET] Recommendation F2.2.1 Use Analysis Platform to understand the representation of identified demographic
groups, respecting privacy requirements for using sensitive data. [NEXT] Recommendation F2.2.2 Document the representation of identified demographic groups in a Datasheet.",Microsoft,Microsoft
208,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0032,sentence,18,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,Recommendation F2.2.2 Document the representation of identified demographic groups in a Datasheet.,"Recommendation F2.2.1 Use Analysis Platform to understand the representation of identified demographic
groups, respecting privacy requirements for using sensitive data.","Recommendation F2.5.1 Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate
for the system.","[PREV] Recommendation F2.2.1 Use Analysis Platform to understand the representation of identified demographic
groups, respecting privacy requirements for using sensitive data. [TARGET] Recommendation F2.2.2 Document the representation of identified demographic groups in a Datasheet. [NEXT] Recommendation F2.5.1 Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate
for the system.",Microsoft,Microsoft
209,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0033,sentence,18,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Recommendation F2.5.1 Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate
for the system.",Recommendation F2.2.2 Document the representation of identified demographic groups in a Datasheet.,"Recommendation F2.5.2 Use Error Analysis to help understand factors that may account for differences between
the rates at which resources and opportunities are allocated to the identified demographic groups, if appropriate
for the system.","[PREV] Recommendation F2.2.2 Document the representation of identified demographic groups in a Datasheet. [TARGET] Recommendation F2.5.1 Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate
for the system. [NEXT] Recommendation F2.5.2 Use Error Analysis to help understand factors that may account for differences between
the rates at which resources and opportunities are allocated to the identified demographic groups, if appropriate
for the system.",Microsoft,Microsoft
210,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0034,sentence,18,Goal F2: Allocation of resources and opportunities,Index / Fairness Goals / Goal F2: Allocation of resources and opportunities,"Recommendation F2.5.2 Use Error Analysis to help understand factors that may account for differences between
the rates at which resources and opportunities are allocated to the identified demographic groups, if appropriate
for the system.","Recommendation F2.5.1 Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate
for the system.","Recommendation F2.5.3 Use one or more techniques available as part of the Interpret ML toolkit to help
understand factors that may account for differences between the rates at which resources and opportunities are
allocated to the identified demographic groups, if appropriate for the system.","[PREV] Recommendation F2.5.1 Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate
for the system. [TARGET] Recommendation F2.5.2 Use Error Analysis to help understand factors that may account for differences between
the rates at which resources and opportunities are allocated to the identified demographic groups, if appropriate
for the system. [NEXT] Recommendation F2.5.3 Use one or more techniques available as part of the Interpret ML toolkit to help
understand factors that may account for differences between the rates at which resources and opportunities are
allocated to the identified demographic groups, if appropriate for the system.",Microsoft,Microsoft
