sim	a_rule_id	a_req	b_rule_id	b_req
0.7725	spans-passthrough-candidates/sent_0005-75cbcf46	business associate shall not use or disclose protected health information except as permitted or required by its business associate contract or other arrangement pursuant to §164.504(e) or as required by law.	spans-passthrough-candidates/sent_0005-afd26585	Ensure that any subcontractors that create, receive, maintain, or transmit protected health information on behalf of the business associate agree to the same restrictions and conditions that apply to the business associate with respect to such information.
0.7722	spans-passthrough-candidates/sent_0004-551668ee	The business associate shall use appropriate safeguards and, where applicable for electronic protected health information, comply with subpart C of this part to prevent use or disclosure of the information other than as provided for by its contract.	spans-passthrough-candidates/sent_0005-afd26585	Ensure that any subcontractors that create, receive, maintain, or transmit protected health information on behalf of the business associate agree to the same restrictions and conditions that apply to the business associate with respect to such information.
0.7718	spans-passthrough-candidates/sent_0018-406e5f1b	Entity must treat a personal representative as the individual for purposes of this subchapter.	spans-passthrough-candidates/sent_0019-b360c314	entity must treat such parent, guardian, or other person acting in loco parentis as a personal representative under this subchapter with respect to protected health information relevant to such personal representation, except when one of the listed exceptions applies.
0.7718	spans-passthrough-candidates/sent_0009-04ed85f9	Entity must not combine an authorization for use or disclosure of PHI with any other document to create a compound authorization except as allowed for research study permissions.	spans-passthrough-candidates/sent_0002-b0f98b13	entity must provide the individual with a copy of the signed authorization when seeking such an authorization.
0.7715	spans-passthrough-candidates/sent_0003-67f76a3b	Do not use or disclose protected health information.	spans-passthrough-candidates/sent_0003-91c60794	provider and business associate must not use or disclose protected health information potentially related to reproductive health care for purposes specified in § 164.512(d), (e), (f), or (g)(1) unless they have obtained a valid attestation under paragraph (b)(1) from the person requesting the use or disclosure and are complying with all applicable conditions of this part.
0.7701	spans-passthrough-candidates/sent_0005-9b914ce1	entity shall disclose protected health information to an individual when requested under and required by §164.524 or §164.528.	spans-passthrough-candidates/sent_0004-69da010a	entity must not use protected health information without an authorization that is valid under this section.
0.7700	spans-passthrough-candidates/sent_0012-28da988c	org must ensure the plan documents describe those employees or classes of employees or other persons under the control of the plan sponsor to be given access to the protected health information to be disclosed.	spans-passthrough-candidates/sent_0013-5c26764b	org must not disclose protected health information to a plan sponsor as otherwise permitted by this paragraph unless the statement required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice.
0.7691	spans-passthrough-candidates/sent_0017-03b28e49	The business associate must document the satisfactory assurances required by paragraph (e)(1) through a written contract or other written agreement or arrangement with the business associate.	spans-passthrough-candidates/sent_0005-afd26585	Ensure that any subcontractors that create, receive, maintain, or transmit protected health information on behalf of the business associate agree to the same restrictions and conditions that apply to the business associate with respect to such information.
0.7688	spans-passthrough-candidates/sent_0016-e2aa41b5	entity shall not use or disclose re-identified information except as permitted or required by this subpart.	spans-passthrough-candidates/sent_0002-ab6d71e0	entity must ensure the authorization is written in plain language.
0.7687	spans-passthrough-candidates/sent_0006-ce7bc4a6	business associate must disclose protected health information when required by the Secretary under subpart C of part 160 to investigate or determine the business associate's compliance with this subchapter.	spans-passthrough-candidates/sent_0005-ae259597	Make its internal practices, books, and records relating to the use and disclosure of protected health information received from, or created or received by the business associate on behalf of the covered entity available to the Secretary for purposes of determining the covered entity's compliance with this subpart.
0.7677	spans-passthrough-candidates/sent_0009-ff2752ad	Entity must not use or disclose PHI pursuant to an authorization when the covered entity knows that any material information in the authorization is false.	spans-passthrough-candidates/sent_0010-e39acc72	entity shall not combine an authorization for a use or disclosure of psychotherapy notes with any authorization that is not also for a use or disclosure of psychotherapy notes.
0.7669	spans-passthrough-candidates/sent_0011-ea854aae	org must not disclose protected health information to the plan sponsor except upon receipt of a certification by the plan sponsor that the plan documents have been amended to incorporate the required provisions and that the plan sponsor agrees to those provisions.	spans-passthrough-candidates/sent_0011-3873077e	org must report to the group health plan any use or disclosure of protected health information that is inconsistent with the permitted uses or disclosures of which the plan sponsor becomes aware.
0.7668	spans-passthrough-candidates/sent_0009-a3b0ac50	Entity must not use or disclose PHI pursuant to an authorization that is not filled out completely as required by paragraph (c) of this section.	spans-passthrough-candidates/sent_0010-e39acc72	entity shall not combine an authorization for a use or disclosure of psychotherapy notes with any authorization that is not also for a use or disclosure of psychotherapy notes.
