unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
104,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0094,sentence,8,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"52
Ethics and governance of artificial intelligence for health.","The impact assessments should be audited by an independent third party before and
after introduction of an AI technology and should be in the public domain.
• The regulatory burden on a provider should increase if the product or application
substantially diverges from or changes the foundation model in ways that are out of
the control of the developer of the model.
• Governments should ensure that, for an LMM or application that is regulated as a
medical device, the developer and/or provider is responsible for the burden of proof","Guidance on large multi-modal models 
• Governments should ensure that LMMs or applications for supporting clinical
decisions that are not yet approved for use not be used on an experimental basis
outside an authorized clinical trial setting.","[PREV] The impact assessments should be audited by an independent third party before and
after introduction of an AI technology and should be in the public domain.
• The regulatory burden on a provider should increase if the product or application
substantially diverges from or changes the foundation model in ways that are out of
the control of the developer of the model.
• Governments should ensure that, for an LMM or application that is regulated as a
medical device, the developer and/or provider is responsible for the burden of proof [TARGET] 52
Ethics and governance of artificial intelligence for health. [NEXT] Guidance on large multi-modal models 
• Governments should ensure that LMMs or applications for supporting clinical
decisions that are not yet approved for use not be used on an experimental basis
outside an authorized clinical trial setting.",AI in health - WHO_removed,AI in health - WHO_removed
105,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0095,sentence,8,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Guidance on large multi-modal models 
• Governments should ensure that LMMs or applications for supporting clinical
decisions that are not yet approved for use not be used on an experimental basis
outside an authorized clinical trial setting.","52
Ethics and governance of artificial intelligence for health.","Governments may facilitate controlled
experimental uses of LMMs through regulatory ""sandboxes"", which allow testing in a
live environment in actual clinical settings, with safeguards and oversight to protect
the health system from risks or unintended consequences.
• Governments should use consumer protection laws to ensure that any negative
consequences of use of LMMs and applications do not affect users, including patients.","[PREV] 52
Ethics and governance of artificial intelligence for health. [TARGET] Guidance on large multi-modal models 
• Governments should ensure that LMMs or applications for supporting clinical
decisions that are not yet approved for use not be used on an experimental basis
outside an authorized clinical trial setting. [NEXT] Governments may facilitate controlled
experimental uses of LMMs through regulatory ""sandboxes"", which allow testing in a
live environment in actual clinical settings, with safeguards and oversight to protect
the health system from risks or unintended consequences.
• Governments should use consumer protection laws to ensure that any negative
consequences of use of LMMs and applications do not affect users, including patients.",AI in health - WHO_removed,AI in health - WHO_removed
106,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0096,sentence,8,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Governments may facilitate controlled
experimental uses of LMMs through regulatory ""sandboxes"", which allow testing in a
live environment in actual clinical settings, with safeguards and oversight to protect
the health system from risks or unintended consequences.
• Governments should use consumer protection laws to ensure that any negative
consequences of use of LMMs and applications do not affect users, including patients.","Guidance on large multi-modal models 
• Governments should ensure that LMMs or applications for supporting clinical
decisions that are not yet approved for use not be used on an experimental basis
outside an authorized clinical trial setting.","Consumer protection laws could be applied, for example, to prevent practices that
would be tantamount to manipulation or to address the causes of other negative
consequences of LMMs or applications in order to protect patients and their families
from any current or future harm.","[PREV] Guidance on large multi-modal models 
• Governments should ensure that LMMs or applications for supporting clinical
decisions that are not yet approved for use not be used on an experimental basis
outside an authorized clinical trial setting. [TARGET] Governments may facilitate controlled
experimental uses of LMMs through regulatory ""sandboxes"", which allow testing in a
live environment in actual clinical settings, with safeguards and oversight to protect
the health system from risks or unintended consequences.
• Governments should use consumer protection laws to ensure that any negative
consequences of use of LMMs and applications do not affect users, including patients. [NEXT] Consumer protection laws could be applied, for example, to prevent practices that
would be tantamount to manipulation or to address the causes of other negative
consequences of LMMs or applications in order to protect patients and their families
from any current or future harm.",AI in health - WHO_removed,AI in health - WHO_removed
107,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0097,sentence,8,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Consumer protection laws could be applied, for example, to prevent practices that
would be tantamount to manipulation or to address the causes of other negative
consequences of LMMs or applications in order to protect patients and their families
from any current or future harm.","Governments may facilitate controlled
experimental uses of LMMs through regulatory ""sandboxes"", which allow testing in a
live environment in actual clinical settings, with safeguards and oversight to protect
the health system from risks or unintended consequences.
• Governments should use consumer protection laws to ensure that any negative
consequences of use of LMMs and applications do not affect users, including patients.",,"[PREV] Governments may facilitate controlled
experimental uses of LMMs through regulatory ""sandboxes"", which allow testing in a
live environment in actual clinical settings, with safeguards and oversight to protect
the health system from risks or unintended consequences.
• Governments should use consumer protection laws to ensure that any negative
consequences of use of LMMs and applications do not affect users, including patients. [TARGET] Consumer protection laws could be applied, for example, to prevent practices that
would be tantamount to manipulation or to address the causes of other negative
consequences of LMMs or applications in order to protect patients and their families
from any current or future harm.",AI in health - WHO_removed,AI in health - WHO_removed
108,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0001,sentence,9,6.1 	Risks to be addressed when deploying a health-care service or application with a general-purpose foundation model (LMM),6 	Deployment with general-purpose foundation models (LMMs) / 6.1 	Risks to be addressed when deploying a health-care service or application with a general-purpose foundation model (LMM),"53
6   Deployment with general-purpose foundation models (LMMs)
6 Deployment with generalpurpose foundation models
(LMMs)
Even when an LMM or an application with an LMM has been ethically designed and undergone
appropriate regulatory scrutiny, it may still carry risks when commercialized.",,"The deployer of
an AI health-care application or tool could be either the developer or the provider of an LMM
or application or, for example, a ministry of health, a hospital, a health-care company or a
pharmaceutical company.
6.1
Risks to be addressed when deploying a health-care
service or application with a general-purpose foundation
model (LMM)
Risks during deployment may be due to the unpredictability of LMMs and the responses they
provide, the possibility of use of a general-purpose foundation model in a manner that was
not anticipated by either the developer or the provider, and because responses generated by
an LMM may change over time.","[TARGET] 53
6   Deployment with general-purpose foundation models (LMMs)
6 Deployment with generalpurpose foundation models
(LMMs)
Even when an LMM or an application with an LMM has been ethically designed and undergone
appropriate regulatory scrutiny, it may still carry risks when commercialized. [NEXT] The deployer of
an AI health-care application or tool could be either the developer or the provider of an LMM
or application or, for example, a ministry of health, a hospital, a health-care company or a
pharmaceutical company.
6.1
Risks to be addressed when deploying a health-care
service or application with a general-purpose foundation
model (LMM)
Risks during deployment may be due to the unpredictability of LMMs and the responses they
provide, the possibility of use of a general-purpose foundation model in a manner that was
not anticipated by either the developer or the provider, and because responses generated by
an LMM may change over time.",AI in health - WHO_removed,AI in health - WHO_removed
109,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0002,sentence,9,6.1 	Risks to be addressed when deploying a health-care service or application with a general-purpose foundation model (LMM),6 	Deployment with general-purpose foundation models (LMMs) / 6.1 	Risks to be addressed when deploying a health-care service or application with a general-purpose foundation model (LMM),"The deployer of
an AI health-care application or tool could be either the developer or the provider of an LMM
or application or, for example, a ministry of health, a hospital, a health-care company or a
pharmaceutical company.
6.1
Risks to be addressed when deploying a health-care
service or application with a general-purpose foundation
model (LMM)
Risks during deployment may be due to the unpredictability of LMMs and the responses they
provide, the possibility of use of a general-purpose foundation model in a manner that was
not anticipated by either the developer or the provider, and because responses generated by
an LMM may change over time.","53
6   Deployment with general-purpose foundation models (LMMs)
6 Deployment with generalpurpose foundation models
(LMMs)
Even when an LMM or an application with an LMM has been ethically designed and undergone
appropriate regulatory scrutiny, it may still carry risks when commercialized.","Major risks that must be addressed when deploying an LMM are:
• inaccurate or false responses,
• bias,
• privacy of data entered into and put out by an LMM,
• accessibility and affordability of an LMM,
• impacts on labour and employment,
• automation bias and skills degradation, and
• the quality of interactions between health-care providers and patients.","[PREV] 53
6   Deployment with general-purpose foundation models (LMMs)
6 Deployment with generalpurpose foundation models
(LMMs)
Even when an LMM or an application with an LMM has been ethically designed and undergone
appropriate regulatory scrutiny, it may still carry risks when commercialized. [TARGET] The deployer of
an AI health-care application or tool could be either the developer or the provider of an LMM
or application or, for example, a ministry of health, a hospital, a health-care company or a
pharmaceutical company.
6.1
Risks to be addressed when deploying a health-care
service or application with a general-purpose foundation
model (LMM)
Risks during deployment may be due to the unpredictability of LMMs and the responses they
provide, the possibility of use of a general-purpose foundation model in a manner that was
not anticipated by either the developer or the provider, and because responses generated by
an LMM may change over time. [NEXT] Major risks that must be addressed when deploying an LMM are:
• inaccurate or false responses,
• bias,
• privacy of data entered into and put out by an LMM,
• accessibility and affordability of an LMM,
• impacts on labour and employment,
• automation bias and skills degradation, and
• the quality of interactions between health-care providers and patients.",AI in health - WHO_removed,AI in health - WHO_removed
110,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0003,sentence,9,6.1 	Risks to be addressed when deploying a health-care service or application with a general-purpose foundation model (LMM),6 	Deployment with general-purpose foundation models (LMMs) / 6.1 	Risks to be addressed when deploying a health-care service or application with a general-purpose foundation model (LMM),"Major risks that must be addressed when deploying an LMM are:
• inaccurate or false responses,
• bias,
• privacy of data entered into and put out by an LMM,
• accessibility and affordability of an LMM,
• impacts on labour and employment,
• automation bias and skills degradation, and
• the quality of interactions between health-care providers and patients.","The deployer of
an AI health-care application or tool could be either the developer or the provider of an LMM
or application or, for example, a ministry of health, a hospital, a health-care company or a
pharmaceutical company.
6.1
Risks to be addressed when deploying a health-care
service or application with a general-purpose foundation
model (LMM)
Risks during deployment may be due to the unpredictability of LMMs and the responses they
provide, the possibility of use of a general-purpose foundation model in a manner that was
not anticipated by either the developer or the provider, and because responses generated by
an LMM may change over time.","This section describes how the actors in the AI value chain, including users, can mitigate or
prevent risks and the role of governments in regulating the use of AI tools once an LMM has
been deployed, while equipping and training health-care workers and other actors in health
systems to maximize appropriate use of an LMM.","[PREV] The deployer of
an AI health-care application or tool could be either the developer or the provider of an LMM
or application or, for example, a ministry of health, a hospital, a health-care company or a
pharmaceutical company.
6.1
Risks to be addressed when deploying a health-care
service or application with a general-purpose foundation
model (LMM)
Risks during deployment may be due to the unpredictability of LMMs and the responses they
provide, the possibility of use of a general-purpose foundation model in a manner that was
not anticipated by either the developer or the provider, and because responses generated by
an LMM may change over time. [TARGET] Major risks that must be addressed when deploying an LMM are:
• inaccurate or false responses,
• bias,
• privacy of data entered into and put out by an LMM,
• accessibility and affordability of an LMM,
• impacts on labour and employment,
• automation bias and skills degradation, and
• the quality of interactions between health-care providers and patients. [NEXT] This section describes how the actors in the AI value chain, including users, can mitigate or
prevent risks and the role of governments in regulating the use of AI tools once an LMM has
been deployed, while equipping and training health-care workers and other actors in health
systems to maximize appropriate use of an LMM.",AI in health - WHO_removed,AI in health - WHO_removed
111,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0004,sentence,9,6.1 	Risks to be addressed when deploying a health-care service or application with a general-purpose foundation model (LMM),6 	Deployment with general-purpose foundation models (LMMs) / 6.1 	Risks to be addressed when deploying a health-care service or application with a general-purpose foundation model (LMM),"This section describes how the actors in the AI value chain, including users, can mitigate or
prevent risks and the role of governments in regulating the use of AI tools once an LMM has
been deployed, while equipping and training health-care workers and other actors in health
systems to maximize appropriate use of an LMM.","Major risks that must be addressed when deploying an LMM are:
• inaccurate or false responses,
• bias,
• privacy of data entered into and put out by an LMM,
• accessibility and affordability of an LMM,
• impacts on labour and employment,
• automation bias and skills degradation, and
• the quality of interactions between health-care providers and patients.",,"[PREV] Major risks that must be addressed when deploying an LMM are:
• inaccurate or false responses,
• bias,
• privacy of data entered into and put out by an LMM,
• accessibility and affordability of an LMM,
• impacts on labour and employment,
• automation bias and skills degradation, and
• the quality of interactions between health-care providers and patients. [TARGET] This section describes how the actors in the AI value chain, including users, can mitigate or
prevent risks and the role of governments in regulating the use of AI tools once an LMM has
been deployed, while equipping and training health-care workers and other actors in health
systems to maximize appropriate use of an LMM.",AI in health - WHO_removed,AI in health - WHO_removed
112,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0001,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"54
Ethics and governance of artificial intelligence for health.",,"Guidance on large multi-modal models 
6.2 On-going responsibilities of developers and providers
during deployment
Developers and providers have responsibilities and obligations even after an LMM or
application is approved for use, either because the developer or provider deploys the LMM
or because certain risks can be addressed after deployment only by a developer or provider.","[TARGET] 54
Ethics and governance of artificial intelligence for health. [NEXT] Guidance on large multi-modal models 
6.2 On-going responsibilities of developers and providers
during deployment
Developers and providers have responsibilities and obligations even after an LMM or
application is approved for use, either because the developer or provider deploys the LMM
or because certain risks can be addressed after deployment only by a developer or provider.",AI in health - WHO_removed,AI in health - WHO_removed
113,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0002,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"Guidance on large multi-modal models 
6.2 On-going responsibilities of developers and providers
during deployment
Developers and providers have responsibilities and obligations even after an LMM or
application is approved for use, either because the developer or provider deploys the LMM
or because certain risks can be addressed after deployment only by a developer or provider.","54
Ethics and governance of artificial intelligence for health.","Such obligations might have to be required by regulations or laws to ensure that developers
and providers allocate adequate resources and attention.","[PREV] 54
Ethics and governance of artificial intelligence for health. [TARGET] Guidance on large multi-modal models 
6.2 On-going responsibilities of developers and providers
during deployment
Developers and providers have responsibilities and obligations even after an LMM or
application is approved for use, either because the developer or provider deploys the LMM
or because certain risks can be addressed after deployment only by a developer or provider. [NEXT] Such obligations might have to be required by regulations or laws to ensure that developers
and providers allocate adequate resources and attention.",AI in health - WHO_removed,AI in health - WHO_removed
114,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0003,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"Such obligations might have to be required by regulations or laws to ensure that developers
and providers allocate adequate resources and attention.","Guidance on large multi-modal models 
6.2 On-going responsibilities of developers and providers
during deployment
Developers and providers have responsibilities and obligations even after an LMM or
application is approved for use, either because the developer or provider deploys the LMM
or because certain risks can be addressed after deployment only by a developer or provider.","First, governments should introduce mandatory post-release auditing and impact
assessments, including for data protection and human rights, by independent third parties
when an LMM is deployed on a large scale (155,160).","[PREV] Guidance on large multi-modal models 
6.2 On-going responsibilities of developers and providers
during deployment
Developers and providers have responsibilities and obligations even after an LMM or
application is approved for use, either because the developer or provider deploys the LMM
or because certain risks can be addressed after deployment only by a developer or provider. [TARGET] Such obligations might have to be required by regulations or laws to ensure that developers
and providers allocate adequate resources and attention. [NEXT] First, governments should introduce mandatory post-release auditing and impact
assessments, including for data protection and human rights, by independent third parties
when an LMM is deployed on a large scale (155,160).",AI in health - WHO_removed,AI in health - WHO_removed
115,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0004,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"First, governments should introduce mandatory post-release auditing and impact
assessments, including for data protection and human rights, by independent third parties
when an LMM is deployed on a large scale (155,160).","Such obligations might have to be required by regulations or laws to ensure that developers
and providers allocate adequate resources and attention.","Post-release auditing and impact
assessments should be published and should address outcomes and impacts disaggregated
by type of user, for example by age, race or disability.","[PREV] Such obligations might have to be required by regulations or laws to ensure that developers
and providers allocate adequate resources and attention. [TARGET] First, governments should introduce mandatory post-release auditing and impact
assessments, including for data protection and human rights, by independent third parties
when an LMM is deployed on a large scale (155,160). [NEXT] Post-release auditing and impact
assessments should be published and should address outcomes and impacts disaggregated
by type of user, for example by age, race or disability.",AI in health - WHO_removed,AI in health - WHO_removed
116,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0005,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"Post-release auditing and impact
assessments should be published and should address outcomes and impacts disaggregated
by type of user, for example by age, race or disability.","First, governments should introduce mandatory post-release auditing and impact
assessments, including for data protection and human rights, by independent third parties
when an LMM is deployed on a large scale (155,160).","Secondly, governments could hold providers or developers responsible for inaccurate, false
or toxic content from an LMM after its release that neither the provider nor the developer took
steps to correct or avoid.","[PREV] First, governments should introduce mandatory post-release auditing and impact
assessments, including for data protection and human rights, by independent third parties
when an LMM is deployed on a large scale (155,160). [TARGET] Post-release auditing and impact
assessments should be published and should address outcomes and impacts disaggregated
by type of user, for example by age, race or disability. [NEXT] Secondly, governments could hold providers or developers responsible for inaccurate, false
or toxic content from an LMM after its release that neither the provider nor the developer took
steps to correct or avoid.",AI in health - WHO_removed,AI in health - WHO_removed
117,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0006,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"Secondly, governments could hold providers or developers responsible for inaccurate, false
or toxic content from an LMM after its release that neither the provider nor the developer took
steps to correct or avoid.","Post-release auditing and impact
assessments should be published and should address outcomes and impacts disaggregated
by type of user, for example by age, race or disability.","The Chinese Government's regulation on generative AI, for example,
stipulates that it must not produce information that is ""false and harmful"" (151), with possible
enforcement by the Government.","[PREV] Post-release auditing and impact
assessments should be published and should address outcomes and impacts disaggregated
by type of user, for example by age, race or disability. [TARGET] Secondly, governments could hold providers or developers responsible for inaccurate, false
or toxic content from an LMM after its release that neither the provider nor the developer took
steps to correct or avoid. [NEXT] The Chinese Government's regulation on generative AI, for example,
stipulates that it must not produce information that is ""false and harmful"" (151), with possible
enforcement by the Government.",AI in health - WHO_removed,AI in health - WHO_removed
118,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0007,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"The Chinese Government's regulation on generative AI, for example,
stipulates that it must not produce information that is ""false and harmful"" (151), with possible
enforcement by the Government.","Secondly, governments could hold providers or developers responsible for inaccurate, false
or toxic content from an LMM after its release that neither the provider nor the developer took
steps to correct or avoid.","In the European Union, addition of an LMM to a product or
service could create additional responsibilities for the developer and the provider of the LMM.","[PREV] Secondly, governments could hold providers or developers responsible for inaccurate, false
or toxic content from an LMM after its release that neither the provider nor the developer took
steps to correct or avoid. [TARGET] The Chinese Government's regulation on generative AI, for example,
stipulates that it must not produce information that is ""false and harmful"" (151), with possible
enforcement by the Government. [NEXT] In the European Union, addition of an LMM to a product or
service could create additional responsibilities for the developer and the provider of the LMM.",AI in health - WHO_removed,AI in health - WHO_removed
119,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0008,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"In the European Union, addition of an LMM to a product or
service could create additional responsibilities for the developer and the provider of the LMM.","The Chinese Government's regulation on generative AI, for example,
stipulates that it must not produce information that is ""false and harmful"" (151), with possible
enforcement by the Government.","For example, if an LMM is integrated into a service that is within the scope of regulation of
digital services, such as the European Union Digital Services Act, the LMM would be indirectly
subject to regulatory scrutiny, which could require regulatory oversight because of the
tendency of LMMs to hallucinate (120).","[PREV] The Chinese Government's regulation on generative AI, for example,
stipulates that it must not produce information that is ""false and harmful"" (151), with possible
enforcement by the Government. [TARGET] In the European Union, addition of an LMM to a product or
service could create additional responsibilities for the developer and the provider of the LMM. [NEXT] For example, if an LMM is integrated into a service that is within the scope of regulation of
digital services, such as the European Union Digital Services Act, the LMM would be indirectly
subject to regulatory scrutiny, which could require regulatory oversight because of the
tendency of LMMs to hallucinate (120).",AI in health - WHO_removed,AI in health - WHO_removed
120,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0009,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"For example, if an LMM is integrated into a service that is within the scope of regulation of
digital services, such as the European Union Digital Services Act, the LMM would be indirectly
subject to regulatory scrutiny, which could require regulatory oversight because of the
tendency of LMMs to hallucinate (120).","In the European Union, addition of an LMM to a product or
service could create additional responsibilities for the developer and the provider of the LMM.","Thirdly, a developer and provider might be required to provide ongoing operational
disclosures in order for governments and users to use an LMM safely.","[PREV] In the European Union, addition of an LMM to a product or
service could create additional responsibilities for the developer and the provider of the LMM. [TARGET] For example, if an LMM is integrated into a service that is within the scope of regulation of
digital services, such as the European Union Digital Services Act, the LMM would be indirectly
subject to regulatory scrutiny, which could require regulatory oversight because of the
tendency of LMMs to hallucinate (120). [NEXT] Thirdly, a developer and provider might be required to provide ongoing operational
disclosures in order for governments and users to use an LMM safely.",AI in health - WHO_removed,AI in health - WHO_removed
121,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0010,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"Thirdly, a developer and provider might be required to provide ongoing operational
disclosures in order for governments and users to use an LMM safely.","For example, if an LMM is integrated into a service that is within the scope of regulation of
digital services, such as the European Union Digital Services Act, the LMM would be indirectly
subject to regulatory scrutiny, which could require regulatory oversight because of the
tendency of LMMs to hallucinate (120).","These could include
sufficient technical documentation (133,134).
6.3 Responsibilities of deployers
Deployers are also responsible for avoiding or mitigating risks associated with use of an LMM
or application.","[PREV] For example, if an LMM is integrated into a service that is within the scope of regulation of
digital services, such as the European Union Digital Services Act, the LMM would be indirectly
subject to regulatory scrutiny, which could require regulatory oversight because of the
tendency of LMMs to hallucinate (120). [TARGET] Thirdly, a developer and provider might be required to provide ongoing operational
disclosures in order for governments and users to use an LMM safely. [NEXT] These could include
sufficient technical documentation (133,134).
6.3 Responsibilities of deployers
Deployers are also responsible for avoiding or mitigating risks associated with use of an LMM
or application.",AI in health - WHO_removed,AI in health - WHO_removed
122,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0011,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"These could include
sufficient technical documentation (133,134).
6.3 Responsibilities of deployers
Deployers are also responsible for avoiding or mitigating risks associated with use of an LMM
or application.","Thirdly, a developer and provider might be required to provide ongoing operational
disclosures in order for governments and users to use an LMM safely.","First, a deployer should use information from developers or providers to decide not to use
an LMM or application in an inappropriate setting, because of biases in the training data,
contextual bias that renders the LMM inappropriate for the setting or other avoidable errors or
potential risks known to the deployer.","[PREV] Thirdly, a developer and provider might be required to provide ongoing operational
disclosures in order for governments and users to use an LMM safely. [TARGET] These could include
sufficient technical documentation (133,134).
6.3 Responsibilities of deployers
Deployers are also responsible for avoiding or mitigating risks associated with use of an LMM
or application. [NEXT] First, a deployer should use information from developers or providers to decide not to use
an LMM or application in an inappropriate setting, because of biases in the training data,
contextual bias that renders the LMM inappropriate for the setting or other avoidable errors or
potential risks known to the deployer.",AI in health - WHO_removed,AI in health - WHO_removed
123,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0012,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"First, a deployer should use information from developers or providers to decide not to use
an LMM or application in an inappropriate setting, because of biases in the training data,
contextual bias that renders the LMM inappropriate for the setting or other avoidable errors or
potential risks known to the deployer.","These could include
sufficient technical documentation (133,134).
6.3 Responsibilities of deployers
Deployers are also responsible for avoiding or mitigating risks associated with use of an LMM
or application.","If a deployer receives clear, adequate warning of such
risks and still offers the LMM for use in inappropriate settings, the deployer should be held
accountable for any resulting harm.","[PREV] These could include
sufficient technical documentation (133,134).
6.3 Responsibilities of deployers
Deployers are also responsible for avoiding or mitigating risks associated with use of an LMM
or application. [TARGET] First, a deployer should use information from developers or providers to decide not to use
an LMM or application in an inappropriate setting, because of biases in the training data,
contextual bias that renders the LMM inappropriate for the setting or other avoidable errors or
potential risks known to the deployer. [NEXT] If a deployer receives clear, adequate warning of such
risks and still offers the LMM for use in inappropriate settings, the deployer should be held
accountable for any resulting harm.",AI in health - WHO_removed,AI in health - WHO_removed
124,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0013,sentence,10,6.3 	Responsibilities of deployers,6 	Deployment with general-purpose foundation models (LMMs) / 6.3 	Responsibilities of deployers,"If a deployer receives clear, adequate warning of such
risks and still offers the LMM for use in inappropriate settings, the deployer should be held
accountable for any resulting harm.","First, a deployer should use information from developers or providers to decide not to use
an LMM or application in an inappropriate setting, because of biases in the training data,
contextual bias that renders the LMM inappropriate for the setting or other avoidable errors or
potential risks known to the deployer.",,"[PREV] First, a deployer should use information from developers or providers to decide not to use
an LMM or application in an inappropriate setting, because of biases in the training data,
contextual bias that renders the LMM inappropriate for the setting or other avoidable errors or
potential risks known to the deployer. [TARGET] If a deployer receives clear, adequate warning of such
risks and still offers the LMM for use in inappropriate settings, the deployer should be held
accountable for any resulting harm.",AI in health - WHO_removed,AI in health - WHO_removed
125,AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-4-government-programmes-and-practices/sent_0001,sentence,11,6.4 	Government programmes and practices,6 	Deployment with general-purpose foundation models (LMMs) / 6.4 	Government programmes and practices,"55
6   Deployment with general-purpose foundation models (LMMs)
Secondly, deployers should communicate any risks that they should reasonably know
could result from use of an LMM and any errors or mistakes that have harmed users.",,"Such
warnings should not be in fine print or easy to miss.","[TARGET] 55
6   Deployment with general-purpose foundation models (LMMs)
Secondly, deployers should communicate any risks that they should reasonably know
could result from use of an LMM and any errors or mistakes that have harmed users. [NEXT] Such
warnings should not be in fine print or easy to miss.",AI in health - WHO_removed,AI in health - WHO_removed
