unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
46,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0001,sentence,12,Manage,AI RMF Core / Manage,"NIST AI 100-1
AI RMF 1.0
Table 3: Categories and subcategories for the MEASURE function. (Continued)
MEASURE 3.3: Feedback processes for end users and impacted
communities to report problems and appeal system outcomes are
established and integrated into AI system evaluation metrics. MEASURE 4:
Feedback about
efficacy of
measurement is
gathered and
assessed. MEASURE 4.1: Measurement approaches for identifying AI risks
are connected to deployment context(s) and informed through
consultation with domain experts and other end users.",,"Approaches are documented. MEASURE 4.2: Measurement results regarding AI system trustworthiness in deployment context(s) and across the AI lifecycle
are informed by input from domain experts and relevant AI actors to validate whether the system is performing consistently as
intended. Results are documented. MEASURE 4.3: Measurable performance improvements or declines based on consultations with relevant AI actors, including affected communities, and field data about contextrelevant risks and trustworthiness characteristics are identified
and documented.","[TARGET] NIST AI 100-1
AI RMF 1.0
Table 3: Categories and subcategories for the MEASURE function. (Continued)
MEASURE 3.3: Feedback processes for end users and impacted
communities to report problems and appeal system outcomes are
established and integrated into AI system evaluation metrics. MEASURE 4:
Feedback about
efficacy of
measurement is
gathered and
assessed. MEASURE 4.1: Measurement approaches for identifying AI risks
are connected to deployment context(s) and informed through
consultation with domain experts and other end users. [NEXT] Approaches are documented. MEASURE 4.2: Measurement results regarding AI system trustworthiness in deployment context(s) and across the AI lifecycle
are informed by input from domain experts and relevant AI actors to validate whether the system is performing consistently as
intended. Results are documented. MEASURE 4.3: Measurable performance improvements or declines based on consultations with relevant AI actors, including affected communities, and field data about contextrelevant risks and trustworthiness characteristics are identified
and documented.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
47,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0002,sentence,12,Manage,AI RMF Core / Manage,"Approaches are documented. MEASURE 4.2: Measurement results regarding AI system trustworthiness in deployment context(s) and across the AI lifecycle
are informed by input from domain experts and relevant AI actors to validate whether the system is performing consistently as
intended. Results are documented. MEASURE 4.3: Measurable performance improvements or declines based on consultations with relevant AI actors, including affected communities, and field data about contextrelevant risks and trustworthiness characteristics are identified
and documented.","NIST AI 100-1
AI RMF 1.0
Table 3: Categories and subcategories for the MEASURE function. (Continued)
MEASURE 3.3: Feedback processes for end users and impacted
communities to report problems and appeal system outcomes are
established and integrated into AI system evaluation metrics. MEASURE 4:
Feedback about
efficacy of
measurement is
gathered and
assessed. MEASURE 4.1: Measurement approaches for identifying AI risks
are connected to deployment context(s) and informed through
consultation with domain experts and other end users.","Categories
Subcategories
5.4
Manage
The MANAGE function entails allocating risk resources to mapped and measured risks on
a regular basis and as defined by the GOVERN function. Risk treatment comprises plans to
respond to, recover from, and communicate about incidents or events. Contextual information gleaned from expert consultation and input from relevant AI actors
– established in GOVERN and carried out in MAP – is utilized in this function to decrease
the likelihood of system failures and negative impacts. Systematic documentation practices
established in GOVERN and utilized in MAP and MEASURE bolster AI risk management
efforts and increase transparency and accountability.","[PREV] NIST AI 100-1
AI RMF 1.0
Table 3: Categories and subcategories for the MEASURE function. (Continued)
MEASURE 3.3: Feedback processes for end users and impacted
communities to report problems and appeal system outcomes are
established and integrated into AI system evaluation metrics. MEASURE 4:
Feedback about
efficacy of
measurement is
gathered and
assessed. MEASURE 4.1: Measurement approaches for identifying AI risks
are connected to deployment context(s) and informed through
consultation with domain experts and other end users. [TARGET] Approaches are documented. MEASURE 4.2: Measurement results regarding AI system trustworthiness in deployment context(s) and across the AI lifecycle
are informed by input from domain experts and relevant AI actors to validate whether the system is performing consistently as
intended. Results are documented. MEASURE 4.3: Measurable performance improvements or declines based on consultations with relevant AI actors, including affected communities, and field data about contextrelevant risks and trustworthiness characteristics are identified
and documented. [NEXT] Categories
Subcategories
5.4
Manage
The MANAGE function entails allocating risk resources to mapped and measured risks on
a regular basis and as defined by the GOVERN function. Risk treatment comprises plans to
respond to, recover from, and communicate about incidents or events. Contextual information gleaned from expert consultation and input from relevant AI actors
– established in GOVERN and carried out in MAP – is utilized in this function to decrease
the likelihood of system failures and negative impacts. Systematic documentation practices
established in GOVERN and utilized in MAP and MEASURE bolster AI risk management
efforts and increase transparency and accountability.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
48,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0003,sentence,12,Manage,AI RMF Core / Manage,"Categories
Subcategories
5.4
Manage
The MANAGE function entails allocating risk resources to mapped and measured risks on
a regular basis and as defined by the GOVERN function. Risk treatment comprises plans to
respond to, recover from, and communicate about incidents or events. Contextual information gleaned from expert consultation and input from relevant AI actors
– established in GOVERN and carried out in MAP – is utilized in this function to decrease
the likelihood of system failures and negative impacts. Systematic documentation practices
established in GOVERN and utilized in MAP and MEASURE bolster AI risk management
efforts and increase transparency and accountability.","Approaches are documented. MEASURE 4.2: Measurement results regarding AI system trustworthiness in deployment context(s) and across the AI lifecycle
are informed by input from domain experts and relevant AI actors to validate whether the system is performing consistently as
intended. Results are documented. MEASURE 4.3: Measurable performance improvements or declines based on consultations with relevant AI actors, including affected communities, and field data about contextrelevant risks and trustworthiness characteristics are identified
and documented.","Processes for assessing emergent risks
are in place, along with mechanisms for continual improvement. After completing the MANAGE function, plans for prioritizing risk and regular monitoring
and improvement will be in place. Framework users will have enhanced capacity to manage the risks of deployed AI systems and to allocate risk management resources based on
assessed and prioritized risks. It is incumbent on Framework users to continue to apply
the MANAGE function to deployed AI systems as methods, contexts, risks, and needs or
expectations from relevant AI actors evolve over time.","[PREV] Approaches are documented. MEASURE 4.2: Measurement results regarding AI system trustworthiness in deployment context(s) and across the AI lifecycle
are informed by input from domain experts and relevant AI actors to validate whether the system is performing consistently as
intended. Results are documented. MEASURE 4.3: Measurable performance improvements or declines based on consultations with relevant AI actors, including affected communities, and field data about contextrelevant risks and trustworthiness characteristics are identified
and documented. [TARGET] Categories
Subcategories
5.4
Manage
The MANAGE function entails allocating risk resources to mapped and measured risks on
a regular basis and as defined by the GOVERN function. Risk treatment comprises plans to
respond to, recover from, and communicate about incidents or events. Contextual information gleaned from expert consultation and input from relevant AI actors
– established in GOVERN and carried out in MAP – is utilized in this function to decrease
the likelihood of system failures and negative impacts. Systematic documentation practices
established in GOVERN and utilized in MAP and MEASURE bolster AI risk management
efforts and increase transparency and accountability. [NEXT] Processes for assessing emergent risks
are in place, along with mechanisms for continual improvement. After completing the MANAGE function, plans for prioritizing risk and regular monitoring
and improvement will be in place. Framework users will have enhanced capacity to manage the risks of deployed AI systems and to allocate risk management resources based on
assessed and prioritized risks. It is incumbent on Framework users to continue to apply
the MANAGE function to deployed AI systems as methods, contexts, risks, and needs or
expectations from relevant AI actors evolve over time.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
49,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0004,sentence,12,Manage,AI RMF Core / Manage,"Processes for assessing emergent risks
are in place, along with mechanisms for continual improvement. After completing the MANAGE function, plans for prioritizing risk and regular monitoring
and improvement will be in place. Framework users will have enhanced capacity to manage the risks of deployed AI systems and to allocate risk management resources based on
assessed and prioritized risks. It is incumbent on Framework users to continue to apply
the MANAGE function to deployed AI systems as methods, contexts, risks, and needs or
expectations from relevant AI actors evolve over time.","Categories
Subcategories
5.4
Manage
The MANAGE function entails allocating risk resources to mapped and measured risks on
a regular basis and as defined by the GOVERN function. Risk treatment comprises plans to
respond to, recover from, and communicate about incidents or events. Contextual information gleaned from expert consultation and input from relevant AI actors
– established in GOVERN and carried out in MAP – is utilized in this function to decrease
the likelihood of system failures and negative impacts. Systematic documentation practices
established in GOVERN and utilized in MAP and MEASURE bolster AI risk management
efforts and increase transparency and accountability.",Page 31,"[PREV] Categories
Subcategories
5.4
Manage
The MANAGE function entails allocating risk resources to mapped and measured risks on
a regular basis and as defined by the GOVERN function. Risk treatment comprises plans to
respond to, recover from, and communicate about incidents or events. Contextual information gleaned from expert consultation and input from relevant AI actors
– established in GOVERN and carried out in MAP – is utilized in this function to decrease
the likelihood of system failures and negative impacts. Systematic documentation practices
established in GOVERN and utilized in MAP and MEASURE bolster AI risk management
efforts and increase transparency and accountability. [TARGET] Processes for assessing emergent risks
are in place, along with mechanisms for continual improvement. After completing the MANAGE function, plans for prioritizing risk and regular monitoring
and improvement will be in place. Framework users will have enhanced capacity to manage the risks of deployed AI systems and to allocate risk management resources based on
assessed and prioritized risks. It is incumbent on Framework users to continue to apply
the MANAGE function to deployed AI systems as methods, contexts, risks, and needs or
expectations from relevant AI actors evolve over time. [NEXT] Page 31",NIST.AI.100-1_removed,NIST.AI.100-1_removed
50,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0005,sentence,12,Manage,AI RMF Core / Manage,Page 31,"Processes for assessing emergent risks
are in place, along with mechanisms for continual improvement. After completing the MANAGE function, plans for prioritizing risk and regular monitoring
and improvement will be in place. Framework users will have enhanced capacity to manage the risks of deployed AI systems and to allocate risk management resources based on
assessed and prioritized risks. It is incumbent on Framework users to continue to apply
the MANAGE function to deployed AI systems as methods, contexts, risks, and needs or
expectations from relevant AI actors evolve over time.","NIST AI 100-1
AI RMF 1.0
Practices related to managing AI risks are described in the NIST AI RMF Playbook. Table
4 lists the MANAGE function's categories and subcategories. Table 4: Categories and subcategories for the MANAGE function. MANAGE 1: AI
risks based on
assessments and
other analytical
output from the
MAP and MEASURE
functions are
prioritized,
responded to, and
managed.","[PREV] Processes for assessing emergent risks
are in place, along with mechanisms for continual improvement. After completing the MANAGE function, plans for prioritizing risk and regular monitoring
and improvement will be in place. Framework users will have enhanced capacity to manage the risks of deployed AI systems and to allocate risk management resources based on
assessed and prioritized risks. It is incumbent on Framework users to continue to apply
the MANAGE function to deployed AI systems as methods, contexts, risks, and needs or
expectations from relevant AI actors evolve over time. [TARGET] Page 31 [NEXT] NIST AI 100-1
AI RMF 1.0
Practices related to managing AI risks are described in the NIST AI RMF Playbook. Table
4 lists the MANAGE function's categories and subcategories. Table 4: Categories and subcategories for the MANAGE function. MANAGE 1: AI
risks based on
assessments and
other analytical
output from the
MAP and MEASURE
functions are
prioritized,
responded to, and
managed.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
51,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0006,sentence,13,Manage,AI RMF Core / Manage,"NIST AI 100-1
AI RMF 1.0
Practices related to managing AI risks are described in the NIST AI RMF Playbook. Table
4 lists the MANAGE function's categories and subcategories. Table 4: Categories and subcategories for the MANAGE function. MANAGE 1: AI
risks based on
assessments and
other analytical
output from the
MAP and MEASURE
functions are
prioritized,
responded to, and
managed.",Page 31,"MANAGE 1.1: A determination is made as to whether the AI
system achieves its intended purposes and stated objectives and
whether its development or deployment should proceed. MANAGE 1.2: Treatment of documented AI risks is prioritized
based on impact, likelihood, and available resources or methods. MANAGE 1.3: Responses to the AI risks deemed high priority, as
identified by the MAP function, are developed, planned, and documented. Risk response options can include mitigating, transferring, avoiding, or accepting.","[PREV] Page 31 [TARGET] NIST AI 100-1
AI RMF 1.0
Practices related to managing AI risks are described in the NIST AI RMF Playbook. Table
4 lists the MANAGE function's categories and subcategories. Table 4: Categories and subcategories for the MANAGE function. MANAGE 1: AI
risks based on
assessments and
other analytical
output from the
MAP and MEASURE
functions are
prioritized,
responded to, and
managed. [NEXT] MANAGE 1.1: A determination is made as to whether the AI
system achieves its intended purposes and stated objectives and
whether its development or deployment should proceed. MANAGE 1.2: Treatment of documented AI risks is prioritized
based on impact, likelihood, and available resources or methods. MANAGE 1.3: Responses to the AI risks deemed high priority, as
identified by the MAP function, are developed, planned, and documented. Risk response options can include mitigating, transferring, avoiding, or accepting.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
52,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0007,sentence,13,Manage,AI RMF Core / Manage,"MANAGE 1.1: A determination is made as to whether the AI
system achieves its intended purposes and stated objectives and
whether its development or deployment should proceed. MANAGE 1.2: Treatment of documented AI risks is prioritized
based on impact, likelihood, and available resources or methods. MANAGE 1.3: Responses to the AI risks deemed high priority, as
identified by the MAP function, are developed, planned, and documented. Risk response options can include mitigating, transferring, avoiding, or accepting.","NIST AI 100-1
AI RMF 1.0
Practices related to managing AI risks are described in the NIST AI RMF Playbook. Table
4 lists the MANAGE function's categories and subcategories. Table 4: Categories and subcategories for the MANAGE function. MANAGE 1: AI
risks based on
assessments and
other analytical
output from the
MAP and MEASURE
functions are
prioritized,
responded to, and
managed.","MANAGE 1.4: Negative residual risks (defined as the sum of all
unmitigated risks) to both downstream acquirers of AI systems
and end users are documented. MANAGE 2:
Strategies to
maximize AI
benefits and
minimize negative
impacts are planned,
prepared,
implemented,
documented, and
informed by input
from relevant AI
actors. MANAGE 2.1: Resources required to manage AI risks are taken
into account – along with viable non-AI alternative systems, approaches, or methods – to reduce the magnitude or likelihood of
potential impacts. MANAGE 2.2: Mechanisms are in place and applied to sustain
the value of deployed AI systems.","[PREV] NIST AI 100-1
AI RMF 1.0
Practices related to managing AI risks are described in the NIST AI RMF Playbook. Table
4 lists the MANAGE function's categories and subcategories. Table 4: Categories and subcategories for the MANAGE function. MANAGE 1: AI
risks based on
assessments and
other analytical
output from the
MAP and MEASURE
functions are
prioritized,
responded to, and
managed. [TARGET] MANAGE 1.1: A determination is made as to whether the AI
system achieves its intended purposes and stated objectives and
whether its development or deployment should proceed. MANAGE 1.2: Treatment of documented AI risks is prioritized
based on impact, likelihood, and available resources or methods. MANAGE 1.3: Responses to the AI risks deemed high priority, as
identified by the MAP function, are developed, planned, and documented. Risk response options can include mitigating, transferring, avoiding, or accepting. [NEXT] MANAGE 1.4: Negative residual risks (defined as the sum of all
unmitigated risks) to both downstream acquirers of AI systems
and end users are documented. MANAGE 2:
Strategies to
maximize AI
benefits and
minimize negative
impacts are planned,
prepared,
implemented,
documented, and
informed by input
from relevant AI
actors. MANAGE 2.1: Resources required to manage AI risks are taken
into account – along with viable non-AI alternative systems, approaches, or methods – to reduce the magnitude or likelihood of
potential impacts. MANAGE 2.2: Mechanisms are in place and applied to sustain
the value of deployed AI systems.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
53,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0008,sentence,13,Manage,AI RMF Core / Manage,"MANAGE 1.4: Negative residual risks (defined as the sum of all
unmitigated risks) to both downstream acquirers of AI systems
and end users are documented. MANAGE 2:
Strategies to
maximize AI
benefits and
minimize negative
impacts are planned,
prepared,
implemented,
documented, and
informed by input
from relevant AI
actors. MANAGE 2.1: Resources required to manage AI risks are taken
into account – along with viable non-AI alternative systems, approaches, or methods – to reduce the magnitude or likelihood of
potential impacts. MANAGE 2.2: Mechanisms are in place and applied to sustain
the value of deployed AI systems.","MANAGE 1.1: A determination is made as to whether the AI
system achieves its intended purposes and stated objectives and
whether its development or deployment should proceed. MANAGE 1.2: Treatment of documented AI risks is prioritized
based on impact, likelihood, and available resources or methods. MANAGE 1.3: Responses to the AI risks deemed high priority, as
identified by the MAP function, are developed, planned, and documented. Risk response options can include mitigating, transferring, avoiding, or accepting.","MANAGE 2.3: Procedures are followed to respond to and recover
from a previously unknown risk when it is identified. MANAGE 2.4: Mechanisms are in place and applied, and responsibilities are assigned and understood, to supersede, disengage, or
deactivate AI systems that demonstrate performance or outcomes
inconsistent with intended use. MANAGE 3: AI
risks and benefits
from third-party
entities are
managed. MANAGE 3.1: AI risks and benefits from third-party resources
are regularly monitored, and risk controls are applied and
documented.","[PREV] MANAGE 1.1: A determination is made as to whether the AI
system achieves its intended purposes and stated objectives and
whether its development or deployment should proceed. MANAGE 1.2: Treatment of documented AI risks is prioritized
based on impact, likelihood, and available resources or methods. MANAGE 1.3: Responses to the AI risks deemed high priority, as
identified by the MAP function, are developed, planned, and documented. Risk response options can include mitigating, transferring, avoiding, or accepting. [TARGET] MANAGE 1.4: Negative residual risks (defined as the sum of all
unmitigated risks) to both downstream acquirers of AI systems
and end users are documented. MANAGE 2:
Strategies to
maximize AI
benefits and
minimize negative
impacts are planned,
prepared,
implemented,
documented, and
informed by input
from relevant AI
actors. MANAGE 2.1: Resources required to manage AI risks are taken
into account – along with viable non-AI alternative systems, approaches, or methods – to reduce the magnitude or likelihood of
potential impacts. MANAGE 2.2: Mechanisms are in place and applied to sustain
the value of deployed AI systems. [NEXT] MANAGE 2.3: Procedures are followed to respond to and recover
from a previously unknown risk when it is identified. MANAGE 2.4: Mechanisms are in place and applied, and responsibilities are assigned and understood, to supersede, disengage, or
deactivate AI systems that demonstrate performance or outcomes
inconsistent with intended use. MANAGE 3: AI
risks and benefits
from third-party
entities are
managed. MANAGE 3.1: AI risks and benefits from third-party resources
are regularly monitored, and risk controls are applied and
documented.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
54,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0009,sentence,13,Manage,AI RMF Core / Manage,"MANAGE 2.3: Procedures are followed to respond to and recover
from a previously unknown risk when it is identified. MANAGE 2.4: Mechanisms are in place and applied, and responsibilities are assigned and understood, to supersede, disengage, or
deactivate AI systems that demonstrate performance or outcomes
inconsistent with intended use. MANAGE 3: AI
risks and benefits
from third-party
entities are
managed. MANAGE 3.1: AI risks and benefits from third-party resources
are regularly monitored, and risk controls are applied and
documented.","MANAGE 1.4: Negative residual risks (defined as the sum of all
unmitigated risks) to both downstream acquirers of AI systems
and end users are documented. MANAGE 2:
Strategies to
maximize AI
benefits and
minimize negative
impacts are planned,
prepared,
implemented,
documented, and
informed by input
from relevant AI
actors. MANAGE 2.1: Resources required to manage AI risks are taken
into account – along with viable non-AI alternative systems, approaches, or methods – to reduce the magnitude or likelihood of
potential impacts. MANAGE 2.2: Mechanisms are in place and applied to sustain
the value of deployed AI systems.","MANAGE 3.2: Pre-trained models which are used for development are monitored as part of AI system regular monitoring and
maintenance. Categories
Subcategories
Continued on next page","[PREV] MANAGE 1.4: Negative residual risks (defined as the sum of all
unmitigated risks) to both downstream acquirers of AI systems
and end users are documented. MANAGE 2:
Strategies to
maximize AI
benefits and
minimize negative
impacts are planned,
prepared,
implemented,
documented, and
informed by input
from relevant AI
actors. MANAGE 2.1: Resources required to manage AI risks are taken
into account – along with viable non-AI alternative systems, approaches, or methods – to reduce the magnitude or likelihood of
potential impacts. MANAGE 2.2: Mechanisms are in place and applied to sustain
the value of deployed AI systems. [TARGET] MANAGE 2.3: Procedures are followed to respond to and recover
from a previously unknown risk when it is identified. MANAGE 2.4: Mechanisms are in place and applied, and responsibilities are assigned and understood, to supersede, disengage, or
deactivate AI systems that demonstrate performance or outcomes
inconsistent with intended use. MANAGE 3: AI
risks and benefits
from third-party
entities are
managed. MANAGE 3.1: AI risks and benefits from third-party resources
are regularly monitored, and risk controls are applied and
documented. [NEXT] MANAGE 3.2: Pre-trained models which are used for development are monitored as part of AI system regular monitoring and
maintenance. Categories
Subcategories
Continued on next page",NIST.AI.100-1_removed,NIST.AI.100-1_removed
55,NIST.AI.100-1_removed/ai-rmf-core/manage/sent_0010,sentence,13,Manage,AI RMF Core / Manage,"MANAGE 3.2: Pre-trained models which are used for development are monitored as part of AI system regular monitoring and
maintenance. Categories
Subcategories
Continued on next page","MANAGE 2.3: Procedures are followed to respond to and recover
from a previously unknown risk when it is identified. MANAGE 2.4: Mechanisms are in place and applied, and responsibilities are assigned and understood, to supersede, disengage, or
deactivate AI systems that demonstrate performance or outcomes
inconsistent with intended use. MANAGE 3: AI
risks and benefits
from third-party
entities are
managed. MANAGE 3.1: AI risks and benefits from third-party resources
are regularly monitored, and risk controls are applied and
documented.",,"[PREV] MANAGE 2.3: Procedures are followed to respond to and recover
from a previously unknown risk when it is identified. MANAGE 2.4: Mechanisms are in place and applied, and responsibilities are assigned and understood, to supersede, disengage, or
deactivate AI systems that demonstrate performance or outcomes
inconsistent with intended use. MANAGE 3: AI
risks and benefits
from third-party
entities are
managed. MANAGE 3.1: AI risks and benefits from third-party resources
are regularly monitored, and risk controls are applied and
documented. [TARGET] MANAGE 3.2: Pre-trained models which are used for development are monitored as part of AI system regular monitoring and
maintenance. Categories
Subcategories
Continued on next page",NIST.AI.100-1_removed,NIST.AI.100-1_removed
56,NIST.AI.100-1_removed/appendix-c-ai-risk-management-and-human-ai-interaction/sent_0001,sentence,14,Appendix C: AI Risk Management and Human-AI Interaction,Appendix C: AI Risk Management and Human-AI Interaction,"NIST AI 100-1
AI RMF 1.0
Table 4: Categories and subcategories for the MANAGE function. (Continued)
MANAGE 4: Risk
treatments,
including response
and recovery, and
communication
plans for the
identified and
measured AI risks
are documented and
monitored regularly. MANAGE 4.1: Post-deployment AI system monitoring plans
are implemented, including mechanisms for capturing and evaluating input from users and other relevant AI actors, appeal
and override, decommissioning, incident response, recovery, and
change management. MANAGE 4.2: Measurable activities for continual improvements
are integrated into AI system updates and include regular engagement with interested parties, including relevant AI actors.",,"MANAGE 4.3: Incidents and errors are communicated to relevant
AI actors, including affected communities. Processes for tracking, responding to, and recovering from incidents and errors are
followed and documented. Categories
Subcategories
6. AI RMF Profiles
AI RMF use-case profiles are implementations of the AI RMF functions, categories, and
subcategories for a specific setting or application based on the requirements, risk tolerance,
and resources of the Framework user: for example, an AI RMF hiring profile or an AI
RMF fair housing profile.","[TARGET] NIST AI 100-1
AI RMF 1.0
Table 4: Categories and subcategories for the MANAGE function. (Continued)
MANAGE 4: Risk
treatments,
including response
and recovery, and
communication
plans for the
identified and
measured AI risks
are documented and
monitored regularly. MANAGE 4.1: Post-deployment AI system monitoring plans
are implemented, including mechanisms for capturing and evaluating input from users and other relevant AI actors, appeal
and override, decommissioning, incident response, recovery, and
change management. MANAGE 4.2: Measurable activities for continual improvements
are integrated into AI system updates and include regular engagement with interested parties, including relevant AI actors. [NEXT] MANAGE 4.3: Incidents and errors are communicated to relevant
AI actors, including affected communities. Processes for tracking, responding to, and recovering from incidents and errors are
followed and documented. Categories
Subcategories
6. AI RMF Profiles
AI RMF use-case profiles are implementations of the AI RMF functions, categories, and
subcategories for a specific setting or application based on the requirements, risk tolerance,
and resources of the Framework user: for example, an AI RMF hiring profile or an AI
RMF fair housing profile.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
57,NIST.AI.100-1_removed/appendix-c-ai-risk-management-and-human-ai-interaction/sent_0002,sentence,14,Appendix C: AI Risk Management and Human-AI Interaction,Appendix C: AI Risk Management and Human-AI Interaction,"MANAGE 4.3: Incidents and errors are communicated to relevant
AI actors, including affected communities. Processes for tracking, responding to, and recovering from incidents and errors are
followed and documented. Categories
Subcategories
6. AI RMF Profiles
AI RMF use-case profiles are implementations of the AI RMF functions, categories, and
subcategories for a specific setting or application based on the requirements, risk tolerance,
and resources of the Framework user: for example, an AI RMF hiring profile or an AI
RMF fair housing profile.","NIST AI 100-1
AI RMF 1.0
Table 4: Categories and subcategories for the MANAGE function. (Continued)
MANAGE 4: Risk
treatments,
including response
and recovery, and
communication
plans for the
identified and
measured AI risks
are documented and
monitored regularly. MANAGE 4.1: Post-deployment AI system monitoring plans
are implemented, including mechanisms for capturing and evaluating input from users and other relevant AI actors, appeal
and override, decommissioning, incident response, recovery, and
change management. MANAGE 4.2: Measurable activities for continual improvements
are integrated into AI system updates and include regular engagement with interested parties, including relevant AI actors.","Profiles may illustrate and offer insights into how risk can be
managed at various stages of the AI lifecycle or in specific sector, technology, or end-use
applications. AI RMF profiles assist organizations in deciding how they might best manage
AI risk that is well-aligned with their goals, considers legal/regulatory requirements and
best practices, and reflects risk management priorities. AI RMF temporal profiles are descriptions of either the current state or the desired, target
state of specific AI risk management activities within a given sector, industry, organization,
or application context. An AI RMF Current Profile indicates how AI is currently being
managed and the related risks in terms of current outcomes.","[PREV] NIST AI 100-1
AI RMF 1.0
Table 4: Categories and subcategories for the MANAGE function. (Continued)
MANAGE 4: Risk
treatments,
including response
and recovery, and
communication
plans for the
identified and
measured AI risks
are documented and
monitored regularly. MANAGE 4.1: Post-deployment AI system monitoring plans
are implemented, including mechanisms for capturing and evaluating input from users and other relevant AI actors, appeal
and override, decommissioning, incident response, recovery, and
change management. MANAGE 4.2: Measurable activities for continual improvements
are integrated into AI system updates and include regular engagement with interested parties, including relevant AI actors. [TARGET] MANAGE 4.3: Incidents and errors are communicated to relevant
AI actors, including affected communities. Processes for tracking, responding to, and recovering from incidents and errors are
followed and documented. Categories
Subcategories
6. AI RMF Profiles
AI RMF use-case profiles are implementations of the AI RMF functions, categories, and
subcategories for a specific setting or application based on the requirements, risk tolerance,
and resources of the Framework user: for example, an AI RMF hiring profile or an AI
RMF fair housing profile. [NEXT] Profiles may illustrate and offer insights into how risk can be
managed at various stages of the AI lifecycle or in specific sector, technology, or end-use
applications. AI RMF profiles assist organizations in deciding how they might best manage
AI risk that is well-aligned with their goals, considers legal/regulatory requirements and
best practices, and reflects risk management priorities. AI RMF temporal profiles are descriptions of either the current state or the desired, target
state of specific AI risk management activities within a given sector, industry, organization,
or application context. An AI RMF Current Profile indicates how AI is currently being
managed and the related risks in terms of current outcomes.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
58,NIST.AI.100-1_removed/appendix-c-ai-risk-management-and-human-ai-interaction/sent_0003,sentence,14,Appendix C: AI Risk Management and Human-AI Interaction,Appendix C: AI Risk Management and Human-AI Interaction,"Profiles may illustrate and offer insights into how risk can be
managed at various stages of the AI lifecycle or in specific sector, technology, or end-use
applications. AI RMF profiles assist organizations in deciding how they might best manage
AI risk that is well-aligned with their goals, considers legal/regulatory requirements and
best practices, and reflects risk management priorities. AI RMF temporal profiles are descriptions of either the current state or the desired, target
state of specific AI risk management activities within a given sector, industry, organization,
or application context. An AI RMF Current Profile indicates how AI is currently being
managed and the related risks in terms of current outcomes.","MANAGE 4.3: Incidents and errors are communicated to relevant
AI actors, including affected communities. Processes for tracking, responding to, and recovering from incidents and errors are
followed and documented. Categories
Subcategories
6. AI RMF Profiles
AI RMF use-case profiles are implementations of the AI RMF functions, categories, and
subcategories for a specific setting or application based on the requirements, risk tolerance,
and resources of the Framework user: for example, an AI RMF hiring profile or an AI
RMF fair housing profile.","A Target Profile indicates the
outcomes needed to achieve the desired or target AI risk management goals. Comparing Current and Target Profiles likely reveals gaps to be addressed to meet AI risk
management objectives. Action plans can be developed to address these gaps to fulfill
outcomes in a given category or subcategory. Prioritization of gap mitigation is driven by
the user's needs and risk management processes.","[PREV] MANAGE 4.3: Incidents and errors are communicated to relevant
AI actors, including affected communities. Processes for tracking, responding to, and recovering from incidents and errors are
followed and documented. Categories
Subcategories
6. AI RMF Profiles
AI RMF use-case profiles are implementations of the AI RMF functions, categories, and
subcategories for a specific setting or application based on the requirements, risk tolerance,
and resources of the Framework user: for example, an AI RMF hiring profile or an AI
RMF fair housing profile. [TARGET] Profiles may illustrate and offer insights into how risk can be
managed at various stages of the AI lifecycle or in specific sector, technology, or end-use
applications. AI RMF profiles assist organizations in deciding how they might best manage
AI risk that is well-aligned with their goals, considers legal/regulatory requirements and
best practices, and reflects risk management priorities. AI RMF temporal profiles are descriptions of either the current state or the desired, target
state of specific AI risk management activities within a given sector, industry, organization,
or application context. An AI RMF Current Profile indicates how AI is currently being
managed and the related risks in terms of current outcomes. [NEXT] A Target Profile indicates the
outcomes needed to achieve the desired or target AI risk management goals. Comparing Current and Target Profiles likely reveals gaps to be addressed to meet AI risk
management objectives. Action plans can be developed to address these gaps to fulfill
outcomes in a given category or subcategory. Prioritization of gap mitigation is driven by
the user's needs and risk management processes.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
