unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
65,NIST AI RMF profiles_removed/map-5-2/sent_0002,sentence,7,MAP 5.2:,MAP 5.2:,"Action ID
Suggested Action
GAI Risks
MP-5.2-001
Determine context-based measures to identify if new impacts are present due to
the GAI system, including regular engagements with downstream AI Actors to
identify and quantify new contexts of unanticipated impacts of GAI systems.","MAP 5.2: Practices and personnel for supporting regular engagement with relevant AI Actors and integrating feedback about
positive, negative, and unanticipated impacts are in place and documented.","Human-AI Configuration; Value
Chain and Component Integration
MP-5.2-002
Plan regular engagements with AI Actors responsible for inputs to GAI systems,
including third-party data and algorithms, to review and evaluate unanticipated
impacts.","[PREV] MAP 5.2: Practices and personnel for supporting regular engagement with relevant AI Actors and integrating feedback about
positive, negative, and unanticipated impacts are in place and documented. [TARGET] Action ID
Suggested Action
GAI Risks
MP-5.2-001
Determine context-based measures to identify if new impacts are present due to
the GAI system, including regular engagements with downstream AI Actors to
identify and quantify new contexts of unanticipated impacts of GAI systems. [NEXT] Human-AI Configuration; Value
Chain and Component Integration
MP-5.2-002
Plan regular engagements with AI Actors responsible for inputs to GAI systems,
including third-party data and algorithms, to review and evaluate unanticipated
impacts.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
66,NIST AI RMF profiles_removed/map-5-2/sent_0003,sentence,7,MAP 5.2:,MAP 5.2:,"Human-AI Configuration; Value
Chain and Component Integration
MP-5.2-002
Plan regular engagements with AI Actors responsible for inputs to GAI systems,
including third-party data and algorithms, to review and evaluate unanticipated
impacts.","Action ID
Suggested Action
GAI Risks
MP-5.2-001
Determine context-based measures to identify if new impacts are present due to
the GAI system, including regular engagements with downstream AI Actors to
identify and quantify new contexts of unanticipated impacts of GAI systems.","Human-AI Configuration; Value
Chain and Component Integration
AI Actor Tasks: AI Deployment, AI Design, AI Impact Assessment, Affected Individuals and Communities, Domain Experts, EndUsers, Human Factors, Operation and Monitoring
MEASURE 1.1: Approaches and metrics for measurement of AI risks enumerated during the MAP function are selected for
implementation starting with the most significant AI risks.","[PREV] Action ID
Suggested Action
GAI Risks
MP-5.2-001
Determine context-based measures to identify if new impacts are present due to
the GAI system, including regular engagements with downstream AI Actors to
identify and quantify new contexts of unanticipated impacts of GAI systems. [TARGET] Human-AI Configuration; Value
Chain and Component Integration
MP-5.2-002
Plan regular engagements with AI Actors responsible for inputs to GAI systems,
including third-party data and algorithms, to review and evaluate unanticipated
impacts. [NEXT] Human-AI Configuration; Value
Chain and Component Integration
AI Actor Tasks: AI Deployment, AI Design, AI Impact Assessment, Affected Individuals and Communities, Domain Experts, EndUsers, Human Factors, Operation and Monitoring
MEASURE 1.1: Approaches and metrics for measurement of AI risks enumerated during the MAP function are selected for
implementation starting with the most significant AI risks.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
67,NIST AI RMF profiles_removed/map-5-2/sent_0004,sentence,7,MAP 5.2:,MAP 5.2:,"Human-AI Configuration; Value
Chain and Component Integration
AI Actor Tasks: AI Deployment, AI Design, AI Impact Assessment, Affected Individuals and Communities, Domain Experts, EndUsers, Human Factors, Operation and Monitoring
MEASURE 1.1: Approaches and metrics for measurement of AI risks enumerated during the MAP function are selected for
implementation starting with the most significant AI risks.","Human-AI Configuration; Value
Chain and Component Integration
MP-5.2-002
Plan regular engagements with AI Actors responsible for inputs to GAI systems,
including third-party data and algorithms, to review and evaluate unanticipated
impacts.","The risks or trustworthiness characteristics that will not – or cannot – be
measured are properly documented.","[PREV] Human-AI Configuration; Value
Chain and Component Integration
MP-5.2-002
Plan regular engagements with AI Actors responsible for inputs to GAI systems,
including third-party data and algorithms, to review and evaluate unanticipated
impacts. [TARGET] Human-AI Configuration; Value
Chain and Component Integration
AI Actor Tasks: AI Deployment, AI Design, AI Impact Assessment, Affected Individuals and Communities, Domain Experts, EndUsers, Human Factors, Operation and Monitoring
MEASURE 1.1: Approaches and metrics for measurement of AI risks enumerated during the MAP function are selected for
implementation starting with the most significant AI risks. [NEXT] The risks or trustworthiness characteristics that will not – or cannot – be
measured are properly documented.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
68,NIST AI RMF profiles_removed/map-5-2/sent_0005,sentence,7,MAP 5.2:,MAP 5.2:,"The risks or trustworthiness characteristics that will not – or cannot – be
measured are properly documented.","Human-AI Configuration; Value
Chain and Component Integration
AI Actor Tasks: AI Deployment, AI Design, AI Impact Assessment, Affected Individuals and Communities, Domain Experts, EndUsers, Human Factors, Operation and Monitoring
MEASURE 1.1: Approaches and metrics for measurement of AI risks enumerated during the MAP function are selected for
implementation starting with the most significant AI risks.","Action ID
Suggested Action
GAI Risks
MS-1.1-001 Employ methods to trace the origin and modifications of digital content.","[PREV] Human-AI Configuration; Value
Chain and Component Integration
AI Actor Tasks: AI Deployment, AI Design, AI Impact Assessment, Affected Individuals and Communities, Domain Experts, EndUsers, Human Factors, Operation and Monitoring
MEASURE 1.1: Approaches and metrics for measurement of AI risks enumerated during the MAP function are selected for
implementation starting with the most significant AI risks. [TARGET] The risks or trustworthiness characteristics that will not – or cannot – be
measured are properly documented. [NEXT] Action ID
Suggested Action
GAI Risks
MS-1.1-001 Employ methods to trace the origin and modifications of digital content.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
69,NIST AI RMF profiles_removed/map-5-2/sent_0006,sentence,7,MAP 5.2:,MAP 5.2:,"Action ID
Suggested Action
GAI Risks
MS-1.1-001 Employ methods to trace the origin and modifications of digital content.","The risks or trustworthiness characteristics that will not – or cannot – be
measured are properly documented.","Information Integrity
MS-1.1-002
Integrate tools designed to analyze content provenance and detect data
anomalies, verify the authenticity of digital signatures, and identify patterns
associated with misinformation or manipulation.","[PREV] The risks or trustworthiness characteristics that will not – or cannot – be
measured are properly documented. [TARGET] Action ID
Suggested Action
GAI Risks
MS-1.1-001 Employ methods to trace the origin and modifications of digital content. [NEXT] Information Integrity
MS-1.1-002
Integrate tools designed to analyze content provenance and detect data
anomalies, verify the authenticity of digital signatures, and identify patterns
associated with misinformation or manipulation.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
70,NIST AI RMF profiles_removed/map-5-2/sent_0007,sentence,7,MAP 5.2:,MAP 5.2:,"Information Integrity
MS-1.1-002
Integrate tools designed to analyze content provenance and detect data
anomalies, verify the authenticity of digital signatures, and identify patterns
associated with misinformation or manipulation.","Action ID
Suggested Action
GAI Risks
MS-1.1-001 Employ methods to trace the origin and modifications of digital content.","Information Integrity
MS-1.1-003
Disaggregate evaluation metrics by demographic factors to identify any
discrepancies in how content provenance mechanisms work across diverse
populations.","[PREV] Action ID
Suggested Action
GAI Risks
MS-1.1-001 Employ methods to trace the origin and modifications of digital content. [TARGET] Information Integrity
MS-1.1-002
Integrate tools designed to analyze content provenance and detect data
anomalies, verify the authenticity of digital signatures, and identify patterns
associated with misinformation or manipulation. [NEXT] Information Integrity
MS-1.1-003
Disaggregate evaluation metrics by demographic factors to identify any
discrepancies in how content provenance mechanisms work across diverse
populations.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
71,NIST AI RMF profiles_removed/map-5-2/sent_0008,sentence,7,MAP 5.2:,MAP 5.2:,"Information Integrity
MS-1.1-003
Disaggregate evaluation metrics by demographic factors to identify any
discrepancies in how content provenance mechanisms work across diverse
populations.","Information Integrity
MS-1.1-002
Integrate tools designed to analyze content provenance and detect data
anomalies, verify the authenticity of digital signatures, and identify patterns
associated with misinformation or manipulation.","Information Integrity; Harmful
Bias and Homogenization
MS-1.1-004 Develop a suite of metrics to evaluate structured public feedback exercises
informed by representative AI Actors.","[PREV] Information Integrity
MS-1.1-002
Integrate tools designed to analyze content provenance and detect data
anomalies, verify the authenticity of digital signatures, and identify patterns
associated with misinformation or manipulation. [TARGET] Information Integrity
MS-1.1-003
Disaggregate evaluation metrics by demographic factors to identify any
discrepancies in how content provenance mechanisms work across diverse
populations. [NEXT] Information Integrity; Harmful
Bias and Homogenization
MS-1.1-004 Develop a suite of metrics to evaluate structured public feedback exercises
informed by representative AI Actors.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
72,NIST AI RMF profiles_removed/map-5-2/sent_0009,sentence,7,MAP 5.2:,MAP 5.2:,"Information Integrity; Harmful
Bias and Homogenization
MS-1.1-004 Develop a suite of metrics to evaluate structured public feedback exercises
informed by representative AI Actors.","Information Integrity
MS-1.1-003
Disaggregate evaluation metrics by demographic factors to identify any
discrepancies in how content provenance mechanisms work across diverse
populations.","Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.1-005
Evaluate novel methods and technologies for the measurement of GAI-related
risks including in content provenance, offensive cyber, and CBRN, while
maintaining the models' ability to produce valid, reliable, and factually accurate
outputs.","[PREV] Information Integrity
MS-1.1-003
Disaggregate evaluation metrics by demographic factors to identify any
discrepancies in how content provenance mechanisms work across diverse
populations. [TARGET] Information Integrity; Harmful
Bias and Homogenization
MS-1.1-004 Develop a suite of metrics to evaluate structured public feedback exercises
informed by representative AI Actors. [NEXT] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.1-005
Evaluate novel methods and technologies for the measurement of GAI-related
risks including in content provenance, offensive cyber, and CBRN, while
maintaining the models' ability to produce valid, reliable, and factually accurate
outputs.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
73,NIST AI RMF profiles_removed/map-5-2/sent_0010,sentence,7,MAP 5.2:,MAP 5.2:,"Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.1-005
Evaluate novel methods and technologies for the measurement of GAI-related
risks including in content provenance, offensive cyber, and CBRN, while
maintaining the models' ability to produce valid, reliable, and factually accurate
outputs.","Information Integrity; Harmful
Bias and Homogenization
MS-1.1-004 Develop a suite of metrics to evaluate structured public feedback exercises
informed by representative AI Actors.","Information Integrity; CBRN
Information or Capabilities;
Obscene, Degrading, and/or
Abusive Content","[PREV] Information Integrity; Harmful
Bias and Homogenization
MS-1.1-004 Develop a suite of metrics to evaluate structured public feedback exercises
informed by representative AI Actors. [TARGET] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.1-005
Evaluate novel methods and technologies for the measurement of GAI-related
risks including in content provenance, offensive cyber, and CBRN, while
maintaining the models' ability to produce valid, reliable, and factually accurate
outputs. [NEXT] Information Integrity; CBRN
Information or Capabilities;
Obscene, Degrading, and/or
Abusive Content",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
74,NIST AI RMF profiles_removed/map-5-2/sent_0011,sentence,7,MAP 5.2:,MAP 5.2:,"Information Integrity; CBRN
Information or Capabilities;
Obscene, Degrading, and/or
Abusive Content","Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.1-005
Evaluate novel methods and technologies for the measurement of GAI-related
risks including in content provenance, offensive cyber, and CBRN, while
maintaining the models' ability to produce valid, reliable, and factually accurate
outputs.",,"[PREV] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.1-005
Evaluate novel methods and technologies for the measurement of GAI-related
risks including in content provenance, offensive cyber, and CBRN, while
maintaining the models' ability to produce valid, reliable, and factually accurate
outputs. [TARGET] Information Integrity; CBRN
Information or Capabilities;
Obscene, Degrading, and/or
Abusive Content",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
75,NIST AI RMF profiles_removed/ms-1-1-006/sent_0001,sentence,8,MS-1.1-006,MS-1.1-006,"MS-1.1-006
Implement continuous monitoring of GAI system impacts to identify whether GAI
outputs are equitable across various sub-populations.",,"Seek active and direct
feedback from affected communities via structured feedback mechanisms or redteaming to monitor and improve outputs.","[TARGET] MS-1.1-006
Implement continuous monitoring of GAI system impacts to identify whether GAI
outputs are equitable across various sub-populations. [NEXT] Seek active and direct
feedback from affected communities via structured feedback mechanisms or redteaming to monitor and improve outputs.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
76,NIST AI RMF profiles_removed/ms-1-1-006/sent_0002,sentence,8,MS-1.1-006,MS-1.1-006,"Seek active and direct
feedback from affected communities via structured feedback mechanisms or redteaming to monitor and improve outputs.","MS-1.1-006
Implement continuous monitoring of GAI system impacts to identify whether GAI
outputs are equitable across various sub-populations.","Harmful Bias and Homogenization
MS-1.1-007
Evaluate the quality and integrity of data used in training and the provenance of
AI-generated content, for example by employing techniques like chaos
engineering and seeking stakeholder feedback.","[PREV] MS-1.1-006
Implement continuous monitoring of GAI system impacts to identify whether GAI
outputs are equitable across various sub-populations. [TARGET] Seek active and direct
feedback from affected communities via structured feedback mechanisms or redteaming to monitor and improve outputs. [NEXT] Harmful Bias and Homogenization
MS-1.1-007
Evaluate the quality and integrity of data used in training and the provenance of
AI-generated content, for example by employing techniques like chaos
engineering and seeking stakeholder feedback.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
77,NIST AI RMF profiles_removed/ms-1-1-006/sent_0003,sentence,8,MS-1.1-006,MS-1.1-006,"Harmful Bias and Homogenization
MS-1.1-007
Evaluate the quality and integrity of data used in training and the provenance of
AI-generated content, for example by employing techniques like chaos
engineering and seeking stakeholder feedback.","Seek active and direct
feedback from affected communities via structured feedback mechanisms or redteaming to monitor and improve outputs.","Information Integrity
MS-1.1-008
Define use cases, contexts of use, capabilities, and negative impacts where
structured human feedback exercises, e.g., GAI red-teaming, would be most
beneficial for GAI risk measurement and management based on the context of
use.","[PREV] Seek active and direct
feedback from affected communities via structured feedback mechanisms or redteaming to monitor and improve outputs. [TARGET] Harmful Bias and Homogenization
MS-1.1-007
Evaluate the quality and integrity of data used in training and the provenance of
AI-generated content, for example by employing techniques like chaos
engineering and seeking stakeholder feedback. [NEXT] Information Integrity
MS-1.1-008
Define use cases, contexts of use, capabilities, and negative impacts where
structured human feedback exercises, e.g., GAI red-teaming, would be most
beneficial for GAI risk measurement and management based on the context of
use.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
78,NIST AI RMF profiles_removed/ms-1-1-006/sent_0004,sentence,8,MS-1.1-006,MS-1.1-006,"Information Integrity
MS-1.1-008
Define use cases, contexts of use, capabilities, and negative impacts where
structured human feedback exercises, e.g., GAI red-teaming, would be most
beneficial for GAI risk measurement and management based on the context of
use.","Harmful Bias and Homogenization
MS-1.1-007
Evaluate the quality and integrity of data used in training and the provenance of
AI-generated content, for example by employing techniques like chaos
engineering and seeking stakeholder feedback.","Harmful Bias and
Homogenization; CBRN
Information or Capabilities
MS-1.1-009
Track and document risks or opportunities related to all GAI risks that cannot be
measured quantitatively, including explanations as to why some risks cannot be
measured (e.g., due to technological limitations, resource constraints, or
trustworthy considerations).","[PREV] Harmful Bias and Homogenization
MS-1.1-007
Evaluate the quality and integrity of data used in training and the provenance of
AI-generated content, for example by employing techniques like chaos
engineering and seeking stakeholder feedback. [TARGET] Information Integrity
MS-1.1-008
Define use cases, contexts of use, capabilities, and negative impacts where
structured human feedback exercises, e.g., GAI red-teaming, would be most
beneficial for GAI risk measurement and management based on the context of
use. [NEXT] Harmful Bias and
Homogenization; CBRN
Information or Capabilities
MS-1.1-009
Track and document risks or opportunities related to all GAI risks that cannot be
measured quantitatively, including explanations as to why some risks cannot be
measured (e.g., due to technological limitations, resource constraints, or
trustworthy considerations).",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
79,NIST AI RMF profiles_removed/ms-1-1-006/sent_0005,sentence,8,MS-1.1-006,MS-1.1-006,"Harmful Bias and
Homogenization; CBRN
Information or Capabilities
MS-1.1-009
Track and document risks or opportunities related to all GAI risks that cannot be
measured quantitatively, including explanations as to why some risks cannot be
measured (e.g., due to technological limitations, resource constraints, or
trustworthy considerations).","Information Integrity
MS-1.1-008
Define use cases, contexts of use, capabilities, and negative impacts where
structured human feedback exercises, e.g., GAI red-teaming, would be most
beneficial for GAI risk measurement and management based on the context of
use.",Include unmeasured risks in marginal risks.,"[PREV] Information Integrity
MS-1.1-008
Define use cases, contexts of use, capabilities, and negative impacts where
structured human feedback exercises, e.g., GAI red-teaming, would be most
beneficial for GAI risk measurement and management based on the context of
use. [TARGET] Harmful Bias and
Homogenization; CBRN
Information or Capabilities
MS-1.1-009
Track and document risks or opportunities related to all GAI risks that cannot be
measured quantitatively, including explanations as to why some risks cannot be
measured (e.g., due to technological limitations, resource constraints, or
trustworthy considerations). [NEXT] Include unmeasured risks in marginal risks.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
80,NIST AI RMF profiles_removed/ms-1-1-006/sent_0006,sentence,8,MS-1.1-006,MS-1.1-006,Include unmeasured risks in marginal risks.,"Harmful Bias and
Homogenization; CBRN
Information or Capabilities
MS-1.1-009
Track and document risks or opportunities related to all GAI risks that cannot be
measured quantitatively, including explanations as to why some risks cannot be
measured (e.g., due to technological limitations, resource constraints, or
trustworthy considerations).","Information Integrity
AI Actor Tasks: AI Development, Domain Experts, TEVV
MEASURE 1.3: Internal experts who did not serve as front-line developers for the system and/or independent assessors are
involved in regular assessments and updates.","[PREV] Harmful Bias and
Homogenization; CBRN
Information or Capabilities
MS-1.1-009
Track and document risks or opportunities related to all GAI risks that cannot be
measured quantitatively, including explanations as to why some risks cannot be
measured (e.g., due to technological limitations, resource constraints, or
trustworthy considerations). [TARGET] Include unmeasured risks in marginal risks. [NEXT] Information Integrity
AI Actor Tasks: AI Development, Domain Experts, TEVV
MEASURE 1.3: Internal experts who did not serve as front-line developers for the system and/or independent assessors are
involved in regular assessments and updates.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
81,NIST AI RMF profiles_removed/ms-1-1-006/sent_0007,sentence,8,MS-1.1-006,MS-1.1-006,"Information Integrity
AI Actor Tasks: AI Development, Domain Experts, TEVV
MEASURE 1.3: Internal experts who did not serve as front-line developers for the system and/or independent assessors are
involved in regular assessments and updates.",Include unmeasured risks in marginal risks.,"Domain experts, users, AI Actors external to the team that developed or deployed the
AI system, and affected communities are consulted in support of assessments as necessary per organizational risk tolerance.","[PREV] Include unmeasured risks in marginal risks. [TARGET] Information Integrity
AI Actor Tasks: AI Development, Domain Experts, TEVV
MEASURE 1.3: Internal experts who did not serve as front-line developers for the system and/or independent assessors are
involved in regular assessments and updates. [NEXT] Domain experts, users, AI Actors external to the team that developed or deployed the
AI system, and affected communities are consulted in support of assessments as necessary per organizational risk tolerance.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
82,NIST AI RMF profiles_removed/ms-1-1-006/sent_0008,sentence,8,MS-1.1-006,MS-1.1-006,"Domain experts, users, AI Actors external to the team that developed or deployed the
AI system, and affected communities are consulted in support of assessments as necessary per organizational risk tolerance.","Information Integrity
AI Actor Tasks: AI Development, Domain Experts, TEVV
MEASURE 1.3: Internal experts who did not serve as front-line developers for the system and/or independent assessors are
involved in regular assessments and updates.","Action ID
Suggested Action
GAI Risks
MS-1.3-001
Define relevant groups of interest (e.g., demographic groups, subject matter
experts, experience with GAI technology) within the context of use as part of
plans for gathering structured public feedback.","[PREV] Information Integrity
AI Actor Tasks: AI Development, Domain Experts, TEVV
MEASURE 1.3: Internal experts who did not serve as front-line developers for the system and/or independent assessors are
involved in regular assessments and updates. [TARGET] Domain experts, users, AI Actors external to the team that developed or deployed the
AI system, and affected communities are consulted in support of assessments as necessary per organizational risk tolerance. [NEXT] Action ID
Suggested Action
GAI Risks
MS-1.3-001
Define relevant groups of interest (e.g., demographic groups, subject matter
experts, experience with GAI technology) within the context of use as part of
plans for gathering structured public feedback.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
83,NIST AI RMF profiles_removed/ms-1-1-006/sent_0009,sentence,8,MS-1.1-006,MS-1.1-006,"Action ID
Suggested Action
GAI Risks
MS-1.3-001
Define relevant groups of interest (e.g., demographic groups, subject matter
experts, experience with GAI technology) within the context of use as part of
plans for gathering structured public feedback.","Domain experts, users, AI Actors external to the team that developed or deployed the
AI system, and affected communities are consulted in support of assessments as necessary per organizational risk tolerance.","Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-002
Engage in internal and external evaluations, GAI red-teaming, impact
assessments, or other structured human feedback exercises in consultation
with representative AI Actors with expertise and familiarity in the context of
use, and/or who are representative of the populations associated with the
context of use.","[PREV] Domain experts, users, AI Actors external to the team that developed or deployed the
AI system, and affected communities are consulted in support of assessments as necessary per organizational risk tolerance. [TARGET] Action ID
Suggested Action
GAI Risks
MS-1.3-001
Define relevant groups of interest (e.g., demographic groups, subject matter
experts, experience with GAI technology) within the context of use as part of
plans for gathering structured public feedback. [NEXT] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-002
Engage in internal and external evaluations, GAI red-teaming, impact
assessments, or other structured human feedback exercises in consultation
with representative AI Actors with expertise and familiarity in the context of
use, and/or who are representative of the populations associated with the
context of use.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
84,NIST AI RMF profiles_removed/ms-1-1-006/sent_0010,sentence,8,MS-1.1-006,MS-1.1-006,"Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-002
Engage in internal and external evaluations, GAI red-teaming, impact
assessments, or other structured human feedback exercises in consultation
with representative AI Actors with expertise and familiarity in the context of
use, and/or who are representative of the populations associated with the
context of use.","Action ID
Suggested Action
GAI Risks
MS-1.3-001
Define relevant groups of interest (e.g., demographic groups, subject matter
experts, experience with GAI technology) within the context of use as part of
plans for gathering structured public feedback.","Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-003
Verify those conducting structured human feedback exercises are not directly
involved in system development tasks for the same GAI model.","[PREV] Action ID
Suggested Action
GAI Risks
MS-1.3-001
Define relevant groups of interest (e.g., demographic groups, subject matter
experts, experience with GAI technology) within the context of use as part of
plans for gathering structured public feedback. [TARGET] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-002
Engage in internal and external evaluations, GAI red-teaming, impact
assessments, or other structured human feedback exercises in consultation
with representative AI Actors with expertise and familiarity in the context of
use, and/or who are representative of the populations associated with the
context of use. [NEXT] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-003
Verify those conducting structured human feedback exercises are not directly
involved in system development tasks for the same GAI model.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
85,NIST AI RMF profiles_removed/ms-1-1-006/sent_0011,sentence,8,MS-1.1-006,MS-1.1-006,"Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-003
Verify those conducting structured human feedback exercises are not directly
involved in system development tasks for the same GAI model.","Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-002
Engage in internal and external evaluations, GAI red-teaming, impact
assessments, or other structured human feedback exercises in consultation
with representative AI Actors with expertise and familiarity in the context of
use, and/or who are representative of the populations associated with the
context of use.","Human-AI Configuration; Data
Privacy
AI Actor Tasks: AI Deployment, AI Development, AI Impact Assessment, Affected Individuals and Communities, Domain Experts,
End-Users, Operation and Monitoring, TEVV","[PREV] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-002
Engage in internal and external evaluations, GAI red-teaming, impact
assessments, or other structured human feedback exercises in consultation
with representative AI Actors with expertise and familiarity in the context of
use, and/or who are representative of the populations associated with the
context of use. [TARGET] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-003
Verify those conducting structured human feedback exercises are not directly
involved in system development tasks for the same GAI model. [NEXT] Human-AI Configuration; Data
Privacy
AI Actor Tasks: AI Deployment, AI Development, AI Impact Assessment, Affected Individuals and Communities, Domain Experts,
End-Users, Operation and Monitoring, TEVV",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
86,NIST AI RMF profiles_removed/ms-1-1-006/sent_0012,sentence,8,MS-1.1-006,MS-1.1-006,"Human-AI Configuration; Data
Privacy
AI Actor Tasks: AI Deployment, AI Development, AI Impact Assessment, Affected Individuals and Communities, Domain Experts,
End-Users, Operation and Monitoring, TEVV","Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-003
Verify those conducting structured human feedback exercises are not directly
involved in system development tasks for the same GAI model.",,"[PREV] Human-AI Configuration; Harmful
Bias and Homogenization; CBRN
Information or Capabilities
MS-1.3-003
Verify those conducting structured human feedback exercises are not directly
involved in system development tasks for the same GAI model. [TARGET] Human-AI Configuration; Data
Privacy
AI Actor Tasks: AI Deployment, AI Development, AI Impact Assessment, Affected Individuals and Communities, Domain Experts,
End-Users, Operation and Monitoring, TEVV",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
87,NIST AI RMF profiles_removed/measure-2-2/sent_0001,sentence,9,MEASURE 2.2:,MEASURE 2.2:,"MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and are
representative of the relevant population.",,"Action ID
Suggested Action
GAI Risks
MS-2.2-001 Assess and manage statistical biases related to GAI content provenance through
techniques such as re-sampling, re-weighting, or adversarial training.","[TARGET] MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and are
representative of the relevant population. [NEXT] Action ID
Suggested Action
GAI Risks
MS-2.2-001 Assess and manage statistical biases related to GAI content provenance through
techniques such as re-sampling, re-weighting, or adversarial training.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
88,NIST AI RMF profiles_removed/measure-2-2/sent_0002,sentence,9,MEASURE 2.2:,MEASURE 2.2:,"Action ID
Suggested Action
GAI Risks
MS-2.2-001 Assess and manage statistical biases related to GAI content provenance through
techniques such as re-sampling, re-weighting, or adversarial training.","MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and are
representative of the relevant population.","Information Integrity; Information
Security; Harmful Bias and
Homogenization
MS-2.2-002
Document how content provenance data is tracked and how that data interacts
with privacy and security.","[PREV] MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and are
representative of the relevant population. [TARGET] Action ID
Suggested Action
GAI Risks
MS-2.2-001 Assess and manage statistical biases related to GAI content provenance through
techniques such as re-sampling, re-weighting, or adversarial training. [NEXT] Information Integrity; Information
Security; Harmful Bias and
Homogenization
MS-2.2-002
Document how content provenance data is tracked and how that data interacts
with privacy and security.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
89,NIST AI RMF profiles_removed/measure-2-2/sent_0003,sentence,9,MEASURE 2.2:,MEASURE 2.2:,"Information Integrity; Information
Security; Harmful Bias and
Homogenization
MS-2.2-002
Document how content provenance data is tracked and how that data interacts
with privacy and security.","Action ID
Suggested Action
GAI Risks
MS-2.2-001 Assess and manage statistical biases related to GAI content provenance through
techniques such as re-sampling, re-weighting, or adversarial training.","Consider: Anonymizing data to protect the privacy of
human subjects; Leveraging privacy output filters; Removing any personally
identifiable information (PII) to prevent potential harm or misuse.","[PREV] Action ID
Suggested Action
GAI Risks
MS-2.2-001 Assess and manage statistical biases related to GAI content provenance through
techniques such as re-sampling, re-weighting, or adversarial training. [TARGET] Information Integrity; Information
Security; Harmful Bias and
Homogenization
MS-2.2-002
Document how content provenance data is tracked and how that data interacts
with privacy and security. [NEXT] Consider: Anonymizing data to protect the privacy of
human subjects; Leveraging privacy output filters; Removing any personally
identifiable information (PII) to prevent potential harm or misuse.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
