span_id,text,rule_id,scope.actor,scope.domain,scope.context,hazard,requirement,exceptions,conditions,is_testable,evidence_signals,evidence
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0001,"(v) when appropriate, its performance regarding specific persons or groups of persons on which the system is
intended to be used;
(vi) when appropriate, specifications for the input data, or any other relevant information in terms of the training,
validation and testing data sets used, taking into account the intended purpose of the high-risk AI system;
(vii) where applicable, information to enable deployers to interpret the output of the high-risk AI system and use it
appropriately;
(c) the changes to the high-risk AI system and its performance which have been pre-determined by the provider at the
moment of the initial conformity assessment, if any;
(d) the human oversight measures referred to in Article 14, including the technical measures put in place to facilitate the
interpretation of the outputs of the high-risk AI systems by the deployers;
(e) the computational and hardware resources needed, the expected lifetime of the high-risk AI system and any necessary
maintenance and care measures, including their frequency, to ensure the proper functioning of that AI system, including
as regards software updates;
(f) where relevant, a description of the mechanisms included within the high-risk AI system that allows deployers to
properly collect, store and interpret the logs in accordance with Article 12. Article 14
Human oversight
1. High-risk AI systems shall be designed and developed in such a way, including with appropriate human-machine
interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
2. Human oversight shall aim to prevent or minimise the risks to health, safety or fundamental rights that may emerge
when a high-risk AI system is used in accordance with its intended purpose or under conditions of reasonably foreseeable
misuse, in particular where such risks persist despite the application of other requirements set out in this Section.
3.",1,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",algorithmic bias against specific groups,"The provider shall ensure the instructions for use contain, when appropriate, the system’s performance regarding specific persons or groups of persons on which the system is intended to be used.",[ ],"[""high-risk AI system"", ""when appropriate""]",TRUE,"[""attest_check""]","[""instructions for use""]"
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0001,"(v) when appropriate, its performance regarding specific persons or groups of persons on which the system is
intended to be used;
(vi) when appropriate, specifications for the input data, or any other relevant information in terms of the training,
validation and testing data sets used, taking into account the intended purpose of the high-risk AI system;
(vii) where applicable, information to enable deployers to interpret the output of the high-risk AI system and use it
appropriately;
(c) the changes to the high-risk AI system and its performance which have been pre-determined by the provider at the
moment of the initial conformity assessment, if any;
(d) the human oversight measures referred to in Article 14, including the technical measures put in place to facilitate the
interpretation of the outputs of the high-risk AI systems by the deployers;
(e) the computational and hardware resources needed, the expected lifetime of the high-risk AI system and any necessary
maintenance and care measures, including their frequency, to ensure the proper functioning of that AI system, including
as regards software updates;
(f) where relevant, a description of the mechanisms included within the high-risk AI system that allows deployers to
properly collect, store and interpret the logs in accordance with Article 12. Article 14
Human oversight
1. High-risk AI systems shall be designed and developed in such a way, including with appropriate human-machine
interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
2. Human oversight shall aim to prevent or minimise the risks to health, safety or fundamental rights that may emerge
when a high-risk AI system is used in accordance with its intended purpose or under conditions of reasonably foreseeable
misuse, in particular where such risks persist despite the application of other requirements set out in this Section.
3.",2,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",lack of input data transparency,"The provider shall ensure the instructions for use contain, when appropriate, specifications for input data or other relevant information on the training, validation and testing datasets used, taking into account the intended purpose.",[ ],"[""high-risk AI system"", ""when appropriate""]",TRUE,"[""attest_check""]","[""instructions for use""]"
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0001,"(v) when appropriate, its performance regarding specific persons or groups of persons on which the system is
intended to be used;
(vi) when appropriate, specifications for the input data, or any other relevant information in terms of the training,
validation and testing data sets used, taking into account the intended purpose of the high-risk AI system;
(vii) where applicable, information to enable deployers to interpret the output of the high-risk AI system and use it
appropriately;
(c) the changes to the high-risk AI system and its performance which have been pre-determined by the provider at the
moment of the initial conformity assessment, if any;
(d) the human oversight measures referred to in Article 14, including the technical measures put in place to facilitate the
interpretation of the outputs of the high-risk AI systems by the deployers;
(e) the computational and hardware resources needed, the expected lifetime of the high-risk AI system and any necessary
maintenance and care measures, including their frequency, to ensure the proper functioning of that AI system, including
as regards software updates;
(f) where relevant, a description of the mechanisms included within the high-risk AI system that allows deployers to
properly collect, store and interpret the logs in accordance with Article 12. Article 14
Human oversight
1. High-risk AI systems shall be designed and developed in such a way, including with appropriate human-machine
interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
2. Human oversight shall aim to prevent or minimise the risks to health, safety or fundamental rights that may emerge
when a high-risk AI system is used in accordance with its intended purpose or under conditions of reasonably foreseeable
misuse, in particular where such risks persist despite the application of other requirements set out in this Section.
3.",3,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",deployer misinterpretation of output,"The provider shall ensure the instructions for use contain, where applicable, information to enable deployers to interpret the system’s output and use it appropriately.",[ ],"[""high-risk AI system"", ""where applicable""]",TRUE,"[""attest_check""]","[""instructions for use""]"
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0001,"(v) when appropriate, its performance regarding specific persons or groups of persons on which the system is
intended to be used;
(vi) when appropriate, specifications for the input data, or any other relevant information in terms of the training,
validation and testing data sets used, taking into account the intended purpose of the high-risk AI system;
(vii) where applicable, information to enable deployers to interpret the output of the high-risk AI system and use it
appropriately;
(c) the changes to the high-risk AI system and its performance which have been pre-determined by the provider at the
moment of the initial conformity assessment, if any;
(d) the human oversight measures referred to in Article 14, including the technical measures put in place to facilitate the
interpretation of the outputs of the high-risk AI systems by the deployers;
(e) the computational and hardware resources needed, the expected lifetime of the high-risk AI system and any necessary
maintenance and care measures, including their frequency, to ensure the proper functioning of that AI system, including
as regards software updates;
(f) where relevant, a description of the mechanisms included within the high-risk AI system that allows deployers to
properly collect, store and interpret the logs in accordance with Article 12. Article 14
Human oversight
1. High-risk AI systems shall be designed and developed in such a way, including with appropriate human-machine
interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
2. Human oversight shall aim to prevent or minimise the risks to health, safety or fundamental rights that may emerge
when a high-risk AI system is used in accordance with its intended purpose or under conditions of reasonably foreseeable
misuse, in particular where such risks persist despite the application of other requirements set out in this Section.
3.",4,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",insufficient human oversight,"The provider shall ensure the instructions for use contain the human oversight measures referred to in Article 14, including technical measures to facilitate interpretation of outputs by deployers.",[ ],"[""high-risk AI system""]",TRUE,"[""attest_check""]","[""instructions for use""]"
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0001,"(v) when appropriate, its performance regarding specific persons or groups of persons on which the system is
intended to be used;
(vi) when appropriate, specifications for the input data, or any other relevant information in terms of the training,
validation and testing data sets used, taking into account the intended purpose of the high-risk AI system;
(vii) where applicable, information to enable deployers to interpret the output of the high-risk AI system and use it
appropriately;
(c) the changes to the high-risk AI system and its performance which have been pre-determined by the provider at the
moment of the initial conformity assessment, if any;
(d) the human oversight measures referred to in Article 14, including the technical measures put in place to facilitate the
interpretation of the outputs of the high-risk AI systems by the deployers;
(e) the computational and hardware resources needed, the expected lifetime of the high-risk AI system and any necessary
maintenance and care measures, including their frequency, to ensure the proper functioning of that AI system, including
as regards software updates;
(f) where relevant, a description of the mechanisms included within the high-risk AI system that allows deployers to
properly collect, store and interpret the logs in accordance with Article 12. Article 14
Human oversight
1. High-risk AI systems shall be designed and developed in such a way, including with appropriate human-machine
interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
2. Human oversight shall aim to prevent or minimise the risks to health, safety or fundamental rights that may emerge
when a high-risk AI system is used in accordance with its intended purpose or under conditions of reasonably foreseeable
misuse, in particular where such risks persist despite the application of other requirements set out in this Section.
3.",5,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",system failure due to improper maintenance,"The provider shall ensure the instructions for use contain the computational and hardware resources needed, the expected lifetime, and necessary maintenance and care measures, including their frequency, to ensure proper functioning of the AI system, including software updates.",[ ],"[""high-risk AI system""]",TRUE,"[""attest_check""]","[""instructions for use""]"
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0001,"(v) when appropriate, its performance regarding specific persons or groups of persons on which the system is
intended to be used;
(vi) when appropriate, specifications for the input data, or any other relevant information in terms of the training,
validation and testing data sets used, taking into account the intended purpose of the high-risk AI system;
(vii) where applicable, information to enable deployers to interpret the output of the high-risk AI system and use it
appropriately;
(c) the changes to the high-risk AI system and its performance which have been pre-determined by the provider at the
moment of the initial conformity assessment, if any;
(d) the human oversight measures referred to in Article 14, including the technical measures put in place to facilitate the
interpretation of the outputs of the high-risk AI systems by the deployers;
(e) the computational and hardware resources needed, the expected lifetime of the high-risk AI system and any necessary
maintenance and care measures, including their frequency, to ensure the proper functioning of that AI system, including
as regards software updates;
(f) where relevant, a description of the mechanisms included within the high-risk AI system that allows deployers to
properly collect, store and interpret the logs in accordance with Article 12. Article 14
Human oversight
1. High-risk AI systems shall be designed and developed in such a way, including with appropriate human-machine
interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
2. Human oversight shall aim to prevent or minimise the risks to health, safety or fundamental rights that may emerge
when a high-risk AI system is used in accordance with its intended purpose or under conditions of reasonably foreseeable
misuse, in particular where such risks persist despite the application of other requirements set out in this Section.
3.",6,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",inability to meet logging obligations,"The provider shall ensure the instructions for use include, where relevant, a description of the mechanisms in the system that allow deployers to properly collect, store and interpret logs in accordance with Article 12.",[ ],"[""high-risk AI system"", ""where relevant""]",TRUE,"[""attest_check""]","[""instructions for use""]"
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",1,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",disproportionate oversight measures,"The provider shall ensure that human oversight measures are commensurate with the risks, level of autonomy, and context of use of the high-risk AI system.",[ ],"[""high-risk AI system""]",TRUE,"[""repo_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",2,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",ineffective human oversight,"The provider shall build human-oversight measures into the high-risk AI system before it is placed on the market or put into service, when technically feasible.",[ ],"[""high-risk AI system"", ""before placement"", ""when technically feasible""]",TRUE,"[""repo_check"", ""config_check"", ""io_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",3,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",ineffective human oversight,The provider shall identify human-oversight measures that are appropriate to be implemented by the deployer before placing the high-risk AI system on the market or putting it into service.,[ ],"[""high-risk AI system"", ""before placement""]",TRUE,"[""repo_check"", ""config_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",4,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",overlooked anomalies or dysfunctions,"The provider shall provide the system to the deployer in such a way that assigned natural persons are enabled, as appropriate and proportionate, to understand relevant capacities and limitations and to duly monitor operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.",[ ],"[""high-risk AI system"", ""appropriate and proportionate provision""]",TRUE,"[""repo_check"", ""io_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",5,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",automation bias,"The provider shall provide the system to the deployer in such a way that assigned natural persons are enabled, as appropriate and proportionate, to remain aware of the possible tendency to automatically rely or over-rely on the system’s output.",[ ],"[""high-risk AI system"", ""used to provide information or recommendations"", ""appropriate and proportionate provision""]",TRUE,"[""repo_check"", ""io_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",1,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",disproportionate oversight measures,"The provider shall ensure that human oversight measures are commensurate with the risks, level of autonomy, and context of use of the high-risk AI system.",[ ],"[""high-risk AI system""]",TRUE,"[""repo_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",2,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",ineffective human oversight,"The provider shall build human-oversight measures into the high-risk AI system before it is placed on the market or put into service, when technically feasible.",[ ],"[""high-risk AI system"", ""before placement"", ""when technically feasible""]",TRUE,"[""repo_check"", ""config_check"", ""io_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",3,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",ineffective human oversight,The provider shall identify human-oversight measures that are appropriate to be implemented by the deployer before placing the high-risk AI system on the market or putting it into service.,[ ],"[""high-risk AI system"", ""before placement""]",TRUE,"[""repo_check"", ""config_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",4,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",overlooked anomalies or dysfunctions,"The provider shall provide the system to the deployer in such a way that assigned natural persons are enabled, as appropriate and proportionate, to understand relevant capacities and limitations and to duly monitor operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.",[ ],"[""high-risk AI system"", ""appropriate and proportionate provision""]",TRUE,"[""repo_check"", ""io_check""]",[ ]
EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002,"The oversight measures shall be commensurate with the risks, level of autonomy and context of use of the high-risk
AI system, and shall be ensured through either one or both of the following types of measures:
(a) measures identified and built, when technically feasible, into the high-risk AI system by the provider before it is placed
on the market or put into service;
(b) measures identified by the provider before placing the high-risk AI system on the market or putting it into service and
that are appropriate to be implemented by the deployer.
4. For the purpose of implementing paragraphs 1, 2 and 3, the high-risk AI system shall be provided to the deployer in
such a way that natural persons to whom human oversight is assigned are enabled, as appropriate and proportionate:
(a) to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its
operation, including in view of detecting and addressing anomalies, dysfunctions and unexpected performance;
(b) to remain aware of the possible tendency of automatically relying or over-relying on the output produced by a high-risk
AI system (automation bias), in particular for high-risk AI systems used to provide information or recommendations for
EN
OJ L, 12.7.2024",5,"[""provider""]",[ ],"[""regulated"", ""high-risk""]",automation bias,"The provider shall provide the system to the deployer in such a way that assigned natural persons are enabled, as appropriate and proportionate, to remain aware of the possible tendency to automatically rely or over-rely on the system’s output.",[ ],"[""high-risk AI system"", ""used to provide information or recommendations"", ""appropriate and proportionate provision""]",TRUE,"[""repo_check"", ""io_check""]",[ ]
EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0001,"(d) to decide, in any particular situation, not to use the high-risk AI system or to otherwise disregard, override or reverse
the output of the high-risk AI system;
(e) to intervene in the operation of the high-risk AI system or interrupt the system through a 'stop' button or a similar
procedure that allows the system to come to a halt in a safe state.
5. For high-risk AI systems referred to in point 1(a) of Annex III, the measures referred to in paragraph 3 of this Article
shall be such as to ensure that, in addition, no action or decision is taken by the deployer on the basis of the identification
resulting from the system unless that identification has been separately verified and confirmed by at least two natural
persons with the necessary competence, training and authority. The requirement for a separate verification by at least two natural persons shall not apply to high-risk AI systems used for
the purposes of law enforcement, migration, border control or asylum, where Union or national law considers the
application of this requirement to be disproportionate. Article 15
Accuracy, robustness and cybersecurity
1.",1,[deployer],[],[high-risk],harm from unmitigated AI output,"The deployer must be able to decide not to use the high-risk AI system or to otherwise disregard, override, or reverse the output of the high-risk AI system.",[],[],TRUE,"log_check, config_check",[]
EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0001,"(d) to decide, in any particular situation, not to use the high-risk AI system or to otherwise disregard, override or reverse
the output of the high-risk AI system;
(e) to intervene in the operation of the high-risk AI system or interrupt the system through a 'stop' button or a similar
procedure that allows the system to come to a halt in a safe state.
5. For high-risk AI systems referred to in point 1(a) of Annex III, the measures referred to in paragraph 3 of this Article
shall be such as to ensure that, in addition, no action or decision is taken by the deployer on the basis of the identification
resulting from the system unless that identification has been separately verified and confirmed by at least two natural
persons with the necessary competence, training and authority. The requirement for a separate verification by at least two natural persons shall not apply to high-risk AI systems used for
the purposes of law enforcement, migration, border control or asylum, where Union or national law considers the
application of this requirement to be disproportionate. Article 15
Accuracy, robustness and cybersecurity
1.",2,[deployer],[],[high-risk],unsafe operation of AI system,The deployer must be able to intervene in the operation of the high-risk AI system or interrupt the system through a 'stop' button or a similar procedure that allows the system to come to a halt in a safe state.,[],[],TRUE,"log_check, config_check, access_check",[]
EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0001,"(d) to decide, in any particular situation, not to use the high-risk AI system or to otherwise disregard, override or reverse
the output of the high-risk AI system;
(e) to intervene in the operation of the high-risk AI system or interrupt the system through a 'stop' button or a similar
procedure that allows the system to come to a halt in a safe state.
5. For high-risk AI systems referred to in point 1(a) of Annex III, the measures referred to in paragraph 3 of this Article
shall be such as to ensure that, in addition, no action or decision is taken by the deployer on the basis of the identification
resulting from the system unless that identification has been separately verified and confirmed by at least two natural
persons with the necessary competence, training and authority. The requirement for a separate verification by at least two natural persons shall not apply to high-risk AI systems used for
the purposes of law enforcement, migration, border control or asylum, where Union or national law considers the
application of this requirement to be disproportionate. Article 15
Accuracy, robustness and cybersecurity
1.",3,[deployer],[],[high-risk],harm from unverified identification,"The deployer shall not take any action or decision based on the identification resulting from the system unless it has been separately verified and confirmed by at least two natural persons with the necessary competence, training, and authority.",[],"Annex III 1(a) system, identification not verified by two competent persons",TRUE,"log_check, attest_check",[]
EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002,"High-risk AI systems shall be designed and developed in such a way that they achieve an appropriate level of accuracy,
robustness, and cybersecurity, and that they perform consistently in those respects throughout their lifecycle.
2. To address the technical aspects of how to measure the appropriate levels of accuracy and robustness set out in
paragraph 1 and any other relevant performance metrics, the Commission shall, in cooperation with relevant stakeholders
and organisations such as metrology and benchmarking authorities, encourage, as appropriate, the development of
benchmarks and measurement methodologies.
3. The levels of accuracy and the relevant accuracy metrics of high-risk AI systems shall be declared in the accompanying
instructions of use.
4. High-risk AI systems shall be as resilient as possible regarding errors, faults or inconsistencies that may occur within
the system or the environment in which the system operates, in particular due to their interaction with natural persons or
other systems.",1,[developer],[],[high-risk],harm from inaccurate AI output,The developer must design and develop the high-risk AI system to achieve and perform consistently at an appropriate level of accuracy throughout its lifecycle.,[],[],TRUE,"repo_check, ci_gate, log_check",[]
EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002,"High-risk AI systems shall be designed and developed in such a way that they achieve an appropriate level of accuracy,
robustness, and cybersecurity, and that they perform consistently in those respects throughout their lifecycle.
2. To address the technical aspects of how to measure the appropriate levels of accuracy and robustness set out in
paragraph 1 and any other relevant performance metrics, the Commission shall, in cooperation with relevant stakeholders
and organisations such as metrology and benchmarking authorities, encourage, as appropriate, the development of
benchmarks and measurement methodologies.
3. The levels of accuracy and the relevant accuracy metrics of high-risk AI systems shall be declared in the accompanying
instructions of use.
4. High-risk AI systems shall be as resilient as possible regarding errors, faults or inconsistencies that may occur within
the system or the environment in which the system operates, in particular due to their interaction with natural persons or
other systems.",2,[developer],[],[high-risk],harm from system failure,The developer must design and develop the high-risk AI system to achieve and perform consistently at an appropriate level of robustness throughout its lifecycle.,[],[],TRUE,"repo_check, ci_gate, log_check",[]
EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002,"High-risk AI systems shall be designed and developed in such a way that they achieve an appropriate level of accuracy,
robustness, and cybersecurity, and that they perform consistently in those respects throughout their lifecycle.
2. To address the technical aspects of how to measure the appropriate levels of accuracy and robustness set out in
paragraph 1 and any other relevant performance metrics, the Commission shall, in cooperation with relevant stakeholders
and organisations such as metrology and benchmarking authorities, encourage, as appropriate, the development of
benchmarks and measurement methodologies.
3. The levels of accuracy and the relevant accuracy metrics of high-risk AI systems shall be declared in the accompanying
instructions of use.
4. High-risk AI systems shall be as resilient as possible regarding errors, faults or inconsistencies that may occur within
the system or the environment in which the system operates, in particular due to their interaction with natural persons or
other systems.",3,[developer],[],[high-risk],unauthorized system access,The developer must design and develop the high-risk AI system to achieve and perform consistently at an appropriate level of cybersecurity throughout its lifecycle.,[],[],TRUE,"repo_check, config_check, log_check",[]
